 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,    Aax1,   Aay1,   Aaz1,
 0011.236053, 000987,  0.099, _,    -00152, -00010, 008377,    -00190.08, -00014.89, 008348.86,    
 0011.246063, 000985,  0.099, _,    -00219, -00036, 008343,    -00193.00, -00019.88, 008349.56,    
 0011.256042, 000983,  0.098, _,    -00154, 000012, 008311,    -00189.03, -00013.50, 008338.86,    
 0011.266052, 000985,  0.099, _,    -00179, -00011, 008410,    -00182.59, -00011.28, 008352.58,    
 0011.276062, 000984,  0.098, _,    -00169, -00017, 008434,    -00183.11, -00013.08, 008372.05,    
 0011.286041, 000985,  0.099, _,    -00226, -00001, 008308,    -00187.95, -00009.62, 008359.64,    
 0011.296051, 000987,  0.099, _,    -00220, -00015, 008383,    -00198.34, -00010.39, 008361.28,    
 0011.306061, 000985,  0.099, _,    -00190, -00001, 008315,    -00194.69, -00008.70, 008355.66,    
 0011.316040, 000984,  0.098, _,    -00208, -00019, 008344,    -00198.55, -00010.20, 008348.97,    
 0011.326050, 000984,  0.098, _,    -00197, 000000, 008293,    -00197.86, -00009.20, 008341.39,    
 0011.336060, 000987,  0.099, _,    -00173, -00012, 008338,    -00193.56, -00008.62, 008335.59,    
 0011.346039, 000987,  0.099, _,    -00200, -00001, 008357,    -00193.14, -00007.80, 008343.89,    
 0011.356049, 000987,  0.099, _,    -00187, -00010, 008354,    -00193.56, -00007.30, 008343.77,    
 0011.366058, 000986,  0.099, _,    -00209, 000022, 008358,    -00195.47, -00001.97, 008348.44,    
 0011.376038, 000988,  0.099, _,    -00236, -00006, 008379,    -00205.70, -00000.94, 008353.55,    
 0011.386047, 000988,  0.099, _,    -00200, -00018, 008299,    -00205.17, -00006.06, 008344.28,    
 0011.396057, 000986,  0.099, _,    -00184, 000010, 008371,    -00200.61, -00001.92, 008344.73,    
 0011.406036, 000985,  0.099, _,    -00170, -00026, 008389,    -00193.89, -00006.77, 008358.14,    
 0011.416046, 000985,  0.099, _,    -00183, 000012, 008303,    -00190.39, -00003.80, 008345.23,    
 0011.426056, 000988,  0.099, _,    -00143, 000003, 008394,    -00181.08, -00000.97, 008354.59,    
 0011.436035, 000987,  0.099, _,    -00180, 000009, 008378,    -00178.47, 000000.28, 008362.28,    
 0011.446045, 000986,  0.099, _,    -00212, 000020, 008261,    -00186.67, 000005.56, 008341.19,    
 0011.456055, 000986,  0.099, _,    -00194, -00025, 008317,    -00188.38, -00000.66, 008333.52,    
 0011.466034, 000985,  0.099, _,    -00166, -00018, 008313,    -00184.00, -00005.25, 008330.23,    
 0011.476044, 000985,  0.099, _,    -00201, 000008, 008316,    -00186.03, -00002.38, 008325.22,    
 0011.486053, 000987,  0.099, _,    -00204, -00066, 008379,    -00191.05, -00015.06, 008336.86,    
 0011.496063, 000985,  0.099, _,    -00187, -00018, 008321,    -00189.19, -00018.70, 008334.25,    
 0011.506042, 000986,  0.099, _,    -00208, 000000, 008368,    -00193.08, -00012.69, 008339.66,    
 0011.516052, 000984,  0.098, _,    -00179, -00011, 008337,    -00190.80, -00013.59, 008341.88,    
 0011.526062, 000986,  0.099, _,    -00196, -00035, 008370,    -00191.41, -00017.00, 008344.42,    
 0011.536041, 000985,  0.099, _,    -00233, -00021, 008390,    -00201.00, -00019.75, 008356.80,    
 0011.546051, 000986,  0.099, _,    -00184, -00055, 008363,    -00198.80, -00026.20, 008357.41,    
 0011.556061, 000986,  0.099, _,    -00182, 000010, 008321,    -00194.34, -00021.33, 008350.52,    
 0011.566040, 000988,  0.099, _,    -00178, -00015, 008381,    -00191.34, -00017.44, 008355.81,    
 0011.576050, 000985,  0.099, _,    -00143, 000011, 008393,    -00180.56, -00014.11, 008366.84,    
 0011.586060, 000984,  0.098, _,    -00226, 000019, 008376,    -00188.78, -00004.09, 008368.31,    
 0011.596039, 001003,  0.100, _,    -00188, -00003, 008326,    -00191.12, -00005.05, 008361.38,    
 0011.606049, 000987,  0.099, _,    -00157, 000016, 008361,    -00181.77, 000000.72, 008358.67,    
 0011.616058, 000990,  0.099, _,    -00173, -00005, 008343,    -00180.47, -00000.11, 008358.05,    
 0011.626038, 000994,  0.099, _,    -00180, -00018, 008327,    -00179.42, -00004.03, 008349.53,    
 0011.636047, 000987,  0.099, _,    -00193, -00022, 008304,    -00182.55, -00007.97, 008340.55,    
 0011.646057, 000987,  0.099, _,    -00212, -00007, 008349,    -00188.41, -00007.69, 008339.81,    
 0011.656036, 000984,  0.098, _,    -00187, -00037, 008334,    -00188.61, -00013.16, 008340.39,    
 0011.666046, 000986,  0.099, _,    -00189, -00014, 008398,    -00187.91, -00014.31, 008349.86,    
 0011.676056, 000985,  0.099, _,    -00246, -00025, 008320,    -00200.80, -00015.59, 008347.55,    
 0011.686035, 000986,  0.099, _,    -00201, -00052, 008396,    -00202.53, -00024.48, 008352.84,    
 0011.696045, 000986,  0.099, _,    -00172, 000028, 008330,    -00195.58, -00014.47, 008353.12,    
 0011.706055, 000987,  0.099, _,    -00200, 000005, 008366,    -00196.22, -00008.78, 008350.34,    
 0011.716034, 000984,  0.098, _,    -00190, 000005, 008370,    -00195.34, -00007.16, 008359.08,    
 0011.726044, 000986,  0.099, _,    -00186, -00006, 008350,    -00193.59, -00005.75, 008354.38,    
 0011.736053, 000985,  0.099, _,    -00218, -00019, 008347,    -00198.64, -00009.53, 008355.16,    
 0011.746063, 000985,  0.099, _,    -00191, -00028, 008315,    -00198.17, -00012.75, 008345.48,    
 0011.756042, 000986,  0.099, _,    -00225, -00004, 008342,    -00202.78, -00011.88, 008345.22,    
 0011.766052, 000987,  0.099, _,    -00197, -00019, 008340,    -00203.50, -00012.28, 008343.97,    
 0011.776062, 000985,  0.099, _,    -00189, -00026, 008325,    -00198.70, -00015.98, 008340.06,    
 0011.786041, 000984,  0.098, _,    -00169, -00028, 008328,    -00193.66, -00017.73, 008336.30,    
 0011.796051, 000984,  0.098, _,    -00155, -00013, 008382,    -00183.52, -00017.69, 008345.69,    
 0011.806061, 000985,  0.099, _,    -00192, -00028, 008362,    -00184.94, -00018.59, 008350.44,    
 0011.816040, 000985,  0.099, _,    -00173, -00014, 008298,    -00183.02, -00019.30, 008338.84,    
 0011.826050, 000989,  0.099, _,    -00179, 000017, 008301,    -00181.28, -00011.30, 008329.59,    
 0011.836060, 000988,  0.099, _,    -00189, -00028, 008344,    -00183.09, -00014.19, 008331.58,    
 0011.846039, 000985,  0.099, _,    -00152, 000011, 008328,    -00176.73, -00010.27, 008331.77,    
 0011.856049, 000985,  0.099, _,    -00199, -00001, 008376,    -00179.56, -00006.45, 008339.52,    
 0011.866058, 000985,  0.099, _,    -00210, -00020, 008305,    -00187.25, -00010.12, 008335.06,    
 0011.876038, 000986,  0.099, _,    -00189, 000024, 008394,    -00186.94, -00002.75, 008343.89,    
 0011.886047, 000986,  0.099, _,    -00198, -00032, 008291,    -00189.31, -00007.56, 008338.30,    
 0011.896057, 000986,  0.099, _,    -00210, -00020, 008312,    -00193.89, -00011.75, 008326.81,    
 0011.906036, 000989,  0.099, _,    -00212, -00036, 008434,    -00198.45, -00015.36, 008352.20,    
 0011.916046, 000987,  0.099, _,    -00229, 000009, 008459,    -00205.41, -00012.20, 008374.84,    
 0011.926056, 001038,  0.104, _,    -00234, -00008, 008425,    -00212.36, -00008.89, 008388.61,    
