 Gtime,       Gdur,    Gperc, G,    Grx1,   Gry1,   Grz1,    Gax1,   Gay1,   Gaz1
 0011.213440, 000989,  0.099, _,    -00037, 000067, -00035,    -00033.41, 000073.62, -00031.81,    
 0011.223450, 000993,  0.099, _,    -00036, 000073, -00035,    -00034.62, 000073.22, -00032.77,    
 0011.233459, 000988,  0.099, _,    -00037, 000076, -00033,    -00034.61, 000073.84, -00032.69,    
 0011.243439, 000985,  0.099, _,    -00034, 000076, -00036,    -00034.89, 000074.19, -00033.44,    
 0011.253448, 000986,  0.099, _,    -00033, 000075, -00031,    -00034.14, 000074.41, -00033.03,    
 0011.263458, 000985,  0.099, _,    -00034, 000075, -00028,    -00034.30, 000074.38, -00031.89,    
 0011.273438, 000986,  0.099, _,    -00035, 000078, -00032,    -00034.23, 000075.14, -00031.80,    
 0011.283447, 000986,  0.099, _,    -00040, 000076, -00033,    -00035.58, 000075.42, -00032.14,    
 0011.293457, 000986,  0.099, _,    -00036, 000073, -00028,    -00035.77, 000074.89, -00031.28,    
 0011.303436, 000986,  0.099, _,    -00032, 000078, -00037,    -00034.97, 000075.48, -00032.31,    
 0011.313446, 000988,  0.099, _,    -00040, 000068, -00028,    -00035.92, 000074.20, -00031.81,    
 0011.323456, 000986,  0.099, _,    -00034, 000068, -00026,    -00035.89, 000072.50, -00030.19,    
 0011.333435, 000986,  0.099, _,    -00037, 000076, -00035,    -00035.83, 000073.36, -00031.25,    
 0011.343445, 000986,  0.099, _,    -00031, 000070, -00033,    -00035.09, 000072.73, -00031.61,    
 0011.353455, 000986,  0.099, _,    -00031, 000081, -00030,    -00033.86, 000074.20, -00031.28,    
 0011.363464, 000987,  0.099, _,    -00042, 000088, -00037,    -00035.69, 000077.44, -00032.33,    
 0011.373444, 000990,  0.099, _,    -00026, 000072, -00029,    -00033.94, 000076.52, -00031.94,    
 0011.383453, 000988,  0.099, _,    -00035, 000065, -00027,    -00033.59, 000073.86, -00030.64,    
 0011.393463, 000985,  0.099, _,    -00036, 000075, -00030,    -00034.53, 000073.88, -00030.59,    
 0011.403442, 000985,  0.099, _,    -00040, 000070, -00031,    -00035.33, 000073.23, -00030.52,    
 0011.413452, 000986,  0.099, _,    -00040, 000075, -00031,    -00036.69, 000073.31, -00030.75,    
 0011.423462, 000993,  0.099, _,    -00032, 000080, -00035,    -00035.59, 000074.92, -00031.52,    
 0011.433441, 000987,  0.099, _,    -00035, 000079, -00026,    -00035.39, 000075.83, -00030.61,    
 0011.443451, 000988,  0.099, _,    -00038, 000074, -00032,    -00035.97, 000075.77, -00030.58,    
 0011.453461, 000986,  0.099, _,    -00043, 000078, -00035,    -00037.50, 000076.00, -00031.80,    
 0011.463440, 000987,  0.099, _,    -00036, 000074, -00032,    -00037.41, 000075.83, -00031.67,    
 0011.473450, 000986,  0.099, _,    -00029, 000076, -00031,    -00035.59, 000075.56, -00031.66,    
 0011.483459, 000986,  0.099, _,    -00035, 000070, -00035,    -00035.28, 000074.55, -00032.19,    
 0011.493439, 000987,  0.099, _,    -00041, 000073, -00035,    -00036.64, 000073.84, -00033.02,    
 0011.503448, 000985,  0.099, _,    -00027, 000078, -00034,    -00034.84, 000075.08, -00033.23,    
 0011.513458, 000984,  0.098, _,    -00027, 000087, -00037,    -00032.69, 000077.47, -00034.11,    
 0011.523438, 000984,  0.098, _,    -00027, 000080, -00035,    -00031.58, 000078.53, -00034.39,    
 0011.533447, 000985,  0.099, _,    -00033, 000077, -00035,    -00031.50, 000077.95, -00034.56,    
 0011.543457, 000986,  0.099, _,    -00038, 000077, -00035,    -00033.09, 000077.94, -00034.70,    
 0011.553436, 000984,  0.098, _,    -00033, 000077, -00037,    -00033.00, 000077.56, -00035.22,    
 0011.563446, 000986,  0.099, _,    -00028, 000080, -00025,    -00031.91, 000078.20, -00033.31,    
 0011.573456, 000985,  0.099, _,    -00037, 000077, -00039,    -00032.69, 000077.95, -00033.97,    
 0011.583435, 000985,  0.099, _,    -00028, 000074, -00032,    -00032.03, 000077.16, -00034.20,    
 0011.593445, 000986,  0.099, _,    -00043, 000074, -00036,    -00033.78, 000076.47, -00034.03,    
 0011.603455, 000992,  0.099, _,    -00037, 000068, -00029,    -00035.22, 000074.78, -00033.53,    
 0011.613464, 001003,  0.100, _,    -00038, 000083, -00035,    -00035.23, 000076.14, -00033.17,    
 0011.623444, 000999,  0.100, _,    -00034, 000072, -00039,    -00035.62, 000075.81, -00034.92,    
 0011.633453, 000989,  0.099, _,    -00042, 000071, -00030,    -00036.56, 000074.11, -00033.67,    
 0011.643463, 000987,  0.099, _,    -00042, 000076, -00035,    -00038.38, 000074.72, -00033.89,    
 0011.653442, 000985,  0.099, _,    -00031, 000074, -00027,    -00036.66, 000074.39, -00032.53,    
 0011.663452, 000985,  0.099, _,    -00043, 000072, -00033,    -00037.89, 000073.97, -00032.33,    
 0011.673462, 000988,  0.099, _,    -00033, 000074, -00031,    -00037.25, 000073.73, -00032.27,    
 0011.683441, 000985,  0.099, _,    -00032, 000078, -00032,    -00035.91, 000074.67, -00031.98,    
 0011.693451, 000985,  0.099, _,    -00033, 000072, -00037,    -00035.42, 000074.17, -00033.16,    
 0011.703461, 000985,  0.099, _,    -00037, 000071, -00031,    -00035.56, 000073.41, -00032.75,    
 0011.713440, 000986,  0.099, _,    -00031, 000084, -00037,    -00034.84, 000075.50, -00033.50,    
 0011.723450, 000985,  0.099, _,    -00029, 000075, -00036,    -00033.23, 000075.91, -00034.25,    
 0011.733459, 000985,  0.099, _,    -00033, 000074, -00035,    -00033.20, 000075.12, -00034.33,    
 0011.743439, 000986,  0.099, _,    -00037, 000072, -00031,    -00033.86, 000074.69, -00033.69,    
 0011.753448, 000985,  0.099, _,    -00025, 000076, -00030,    -00032.22, 000074.73, -00032.78,    
 0011.763458, 000986,  0.099, _,    -00039, 000064, -00031,    -00032.91, 000072.84, -00032.44,    
 0011.773438, 000986,  0.099, _,    -00039, 000069, -00027,    -00034.84, 000071.39, -00031.30,    
 0011.783447, 000986,  0.099, _,    -00044, 000079, -00034,    -00036.34, 000073.27, -00031.70,    
 0011.793457, 000985,  0.099, _,    -00032, 000078, -00035,    -00036.08, 000074.25, -00032.56,    
 0011.803436, 000985,  0.099, _,    -00034, 000076, -00028,    -00035.03, 000074.77, -00031.62,    
 0011.813446, 000986,  0.099, _,    -00034, 000078, -00029,    -00035.31, 000075.31, -00030.88,    
 0011.823456, 000993,  0.099, _,    -00042, 000071, -00037,    -00036.30, 000074.69, -00032.11,    
 0011.833466, 000988,  0.099, _,    -00035, 000070, -00031,    -00036.64, 000073.34, -00032.06,    
 0011.843445, 000987,  0.099, _,    -00035, 000083, -00030,    -00035.86, 000075.33, -00031.36,    
 0011.853455, 000986,  0.099, _,    -00034, 000080, -00032,    -00035.92, 000076.59, -00031.55,    
 0011.863464, 000986,  0.099, _,    -00037, 000079, -00031,    -00035.80, 000077.09, -00031.39,    
 0011.873444, 000984,  0.098, _,    -00031, 000084, -00035,    -00035.23, 000078.70, -00032.20,    
 0011.883453, 000987,  0.099, _,    -00038, 000077, -00035,    -00035.28, 000078.64, -00032.88,    
 0011.893463, 000986,  0.099, _,    -00034, 000077, -00026,    -00035.44, 000078.27, -00031.53,    
 0011.903442, 000999,  0.100, _,    -00030, 000074, -00032,    -00033.86, 000077.45, -00031.36,    
 0011.913452, 000990,  0.099, _,    -00034, 000084, -00035,    -00034.02, 000078.53, -00032.31,    
 0011.923462, 000986,  0.099, _,    -00034, 000071, -00035,    -00033.91, 000077.50, -00032.83,    
