 Mtime,       Mdur,    Mperc, M,    Mrx1, Mry1, Mrz1,    Max1,    May1,    Maz1,       Mcx1,    Mcy1,    Mcz1,   
 0048.806564, 000410,  0.021, _,    0077, 0175, -032,    0081.45, 0175.39, -033.47,    -0.3228, -0.3374, 00.7871,    
 0048.826553, 000398,  0.020, _,    0085, 0176, -038,    0082.08, 0175.42, -034.55,    -0.3263, -0.3376, 00.7810,    
 0048.846558, 000393,  0.020, _,    0083, 0178, -040,    0082.53, 0176.06, -035.67,    -0.3288, -0.3411, 00.7746,    
 0048.866547, 000395,  0.020, _,    0083, 0174, -035,    0082.42, 0175.64, -035.73,    -0.3282, -0.3388, 00.7742,    
 0048.886551, 000393,  0.020, _,    0082, 0177, -034,    0082.52, 0175.81, -035.20,    -0.3287, -0.3397, 00.7773,    
 0048.906555, 000409,  0.020, _,    0082, 0177, -036,    0082.28, 0176.14, -035.52,    -0.3274, -0.3416, 00.7755,    
 0048.926559, 000394,  0.020, _,    0083, 0176, -035,    0082.48, 0176.08, -035.41,    -0.3286, -0.3412, 00.7761,    
 0048.946548, 000392,  0.020, _,    0076, 0174, -033,    0081.14, 0175.66, -034.97,    -0.3210, -0.3389, 00.7786,    
 0048.966553, 000401,  0.020, _,    0082, 0184, -032,    0081.06, 0177.28, -034.23,    -0.3206, -0.3479, 00.7828,    
 0048.986557, 000399,  0.020, _,    0082, 0175, -036,    0081.45, 0177.28, -034.56,    -0.3228, -0.3479, 00.7809,    
 0049.006561, 000403,  0.020, _,    0084, 0175, -039,    0081.84, 0176.42, -035.59,    -0.3250, -0.3431, 00.7750,    
 0049.026550, 000399,  0.020, _,    0083, 0174, -035,    0082.25, 0176.19, -035.56,    -0.3272, -0.3418, 00.7752,    
 0049.046555, 000396,  0.020, _,    0085, 0176, -040,    0082.73, 0175.86, -036.39,    -0.3300, -0.3400, 00.7705,    
 0049.066559, 000401,  0.020, _,    0083, 0174, -033,    0082.98, 0175.73, -035.94,    -0.3314, -0.3393, 00.7731,    
 0049.086548, 000396,  0.020, _,    0081, 0176, -033,    0082.42, 0175.48, -034.98,    -0.3282, -0.3379, 00.7785,    
 0049.106567, 000421,  0.021, _,    0085, 0174, -035,    0082.98, 0175.41, -035.12,    -0.3314, -0.3375, 00.7777,    
 0049.126556, 000401,  0.020, _,    0088, 0176, -035,    0084.06, 0175.30, -034.98,    -0.3374, -0.3369, 00.7785,    
 0049.146561, 000398,  0.020, _,    0084, 0177, -034,    0084.25, 0175.84, -034.88,    -0.3385, -0.3399, 00.7791,    
 0049.166550, 000395,  0.020, _,    0083, 0174, -038,    0083.89, 0175.33, -035.41,    -0.3365, -0.3370, 00.7761,    
 0049.186554, 000393,  0.020, _,    0082, 0172, -036,    0083.64, 0174.67, -035.77,    -0.3351, -0.3334, 00.7741,    
 0049.206558, 000398,  0.020, _,    0081, 0180, -035,    0083.03, 0175.53, -035.50,    -0.3316, -0.3382, 00.7756,    
 0049.226562, 000396,  0.020, _,    0088, 0180, -035,    0084.03, 0176.75, -035.48,    -0.3373, -0.3450, 00.7757,    
 0049.246552, 000393,  0.020, _,    0082, 0177, -032,    0083.81, 0176.75, -034.62,    -0.3360, -0.3450, 00.7805,    
 0049.266556, 000417,  0.021, _,    0083, 0174, -035,    0083.41, 0176.28, -034.64,    -0.3337, -0.3424, 00.7805,    
 0049.286560, 000399,  0.020, _,    0078, 0171, -033,    0082.48, 0175.06, -034.33,    -0.3286, -0.3355, 00.7822,    
 0049.306564, 000405,  0.020, _,    0085, 0176, -030,    0082.64, 0175.20, -033.33,    -0.3294, -0.3363, 00.7879,    
 0049.326553, 000397,  0.020, _,    0082, 0172, -034,    0082.89, 0174.64, -033.41,    -0.3308, -0.3332, 00.7875,    
 0049.346558, 000395,  0.020, _,    0081, 0176, -028,    0082.14, 0174.69, -032.38,    -0.3266, -0.3334, 00.7933,    
 0049.366547, 000394,  0.020, _,    0084, 0177, -034,    0082.64, 0175.38, -032.39,    -0.3294, -0.3373, 00.7932,    
 0049.386551, 000394,  0.020, _,    0082, 0182, -036,    0082.42, 0176.64, -033.38,    -0.3282, -0.3444, 00.7876,    
 0049.406555, 000402,  0.020, _,    0083, 0167, -035,    0082.59, 0175.03, -033.56,    -0.3292, -0.3354, 00.7866,    
 0049.426559, 000406,  0.020, _,    0083, 0178, -035,    0082.64, 0175.00, -033.95,    -0.3294, -0.3352, 00.7844,    
 0049.446548, 000400,  0.020, _,    0081, 0174, -038,    0082.34, 0175.38, -034.72,    -0.3278, -0.3373, 00.7800,    
 0049.466553, 000396,  0.020, _,    0081, 0178, -035,    0081.94, 0175.31, -034.97,    -0.3255, -0.3369, 00.7786,    
 0049.486557, 000397,  0.020, _,    0085, 0178, -038,    0082.58, 0176.39, -035.47,    -0.3291, -0.3430, 00.7757,    
 0049.506561, 000402,  0.020, _,    0084, 0182, -036,    0082.97, 0177.20, -035.83,    -0.3313, -0.3475, 00.7737,    
 0049.526550, 000397,  0.020, _,    0078, 0176, -040,    0081.97, 0177.55, -036.53,    -0.3257, -0.3494, 00.7697,    
 0049.546555, 000395,  0.020, _,    0086, 0179, -029,    0082.61, 0177.44, -035.41,    -0.3293, -0.3488, 00.7761,    
 0049.566559, 000396,  0.020, _,    0082, 0175, -036,    0082.77, 0177.39, -035.02,    -0.3301, -0.3486, 00.7783,    
 0049.586563, 000399,  0.020, _,    0086, 0177, -034,    0083.20, 0176.89, -035.33,    -0.3326, -0.3458, 00.7765,    
 0049.606552, 000405,  0.020, _,    0076, 0176, -038,    0082.05, 0177.06, -035.50,    -0.3261, -0.3467, 00.7756,    
 0049.626556, 000398,  0.020, _,    0085, 0174, -033,    0082.09, 0176.09, -035.41,    -0.3264, -0.3413, 00.7761,    
 0049.646561, 000393,  0.020, _,    0089, 0179, -034,    0084.06, 0176.89, -034.67,    -0.3374, -0.3458, 00.7803,    
 0049.666550, 000394,  0.020, _,    0082, 0172, -032,    0083.48, 0175.94, -034.44,    -0.3342, -0.3404, 00.7816,    
 0049.686554, 000393,  0.020, _,    0086, 0177, -036,    0084.06, 0175.94, -034.38,    -0.3374, -0.3404, 00.7820,    
 0049.706558, 000403,  0.020, _,    0080, 0177, -036,    0083.31, 0176.34, -035.02,    -0.3332, -0.3427, 00.7783,    
 0049.726562, 000400,  0.020, _,    0084, 0175, -039,    0083.28, 0175.91, -035.56,    -0.3330, -0.3403, 00.7752,    
 0049.746552, 000404,  0.020, _,    0082, 0170, -032,    0083.19, 0174.70, -035.17,    -0.3325, -0.3335, 00.7774,    
 0049.766556, 000404,  0.020, _,    0077, 0175, -036,    0081.77, 0174.45, -034.91,    -0.3245, -0.3321, 00.7789,    
 0049.786560, 000396,  0.020, _,    0077, 0175, -039,    0080.67, 0174.77, -036.14,    -0.3184, -0.3339, 00.7719,    
 0049.806564, 000404,  0.020, _,    0086, 0172, -034,    0081.64, 0174.02, -035.59,    -0.3238, -0.3297, 00.7750,    
 0049.826553, 000396,  0.020, _,    0082, 0172, -034,    0081.98, 0173.61, -035.28,    -0.3258, -0.3274, 00.7768,    
 0049.846558, 000394,  0.020, _,    0083, 0174, -030,    0081.97, 0173.53, -034.12,    -0.3257, -0.3270, 00.7834,    
 0049.866547, 000395,  0.020, _,    0084, 0177, -039,    0082.59, 0174.36, -034.98,    -0.3292, -0.3316, 00.7785,    
 0049.886551, 000395,  0.020, _,    0078, 0176, -038,    0081.47, 0174.69, -035.94,    -0.3229, -0.3334, 00.7731,    
 0049.906555, 000401,  0.020, _,    0084, 0175, -034,    0081.91, 0174.77, -035.42,    -0.3253, -0.3339, 00.7760,    
 0049.926559, 000398,  0.020, _,    0081, 0171, -035,    0081.83, 0173.98, -035.36,    -0.3249, -0.3295, 00.7764,    
 0049.946548, 000394,  0.020, _,    0083, 0174, -035,    0081.89, 0173.83, -035.25,    -0.3252, -0.3286, 00.7770,    
 0049.966553, 000395,  0.020, _,    0078, 0176, -038,    0081.30, 0174.38, -035.81,    -0.3219, -0.3317, 00.7738,    
 0049.986557, 000394,  0.020, _,    0078, 0176, -030,    0080.33, 0174.72, -034.72,    -0.3165, -0.3336, 00.7800,    
 0050.006561, 000398,  0.020, _,    0084, 0175, -034,    0081.22, 0174.86, -034.27,    -0.3215, -0.3344, 00.7826,    
 0050.026550, 000395,  0.020, _,    0077, 0172, -036,    0080.45, 0174.23, -034.78,    -0.3172, -0.3309, 00.7797,    
 0050.046555, 000395,  0.020, _,    0083, 0176, -035,    0080.70, 0174.56, -034.77,    -0.3186, -0.3328, 00.7797,    
 0050.066559, 000400,  0.020, _,    0081, 0171, -030,    0080.98, 0173.98, -033.88,    -0.3201, -0.3295, 00.7848,    
 0050.086548, 000394,  0.020, _,    0075, 0175, -034,    0079.58, 0173.94, -033.66,    -0.3122, -0.3293, 00.7860,    
 0050.106552, 000401,  0.020, _,    0081, 0178, -038,    0079.73, 0174.95, -034.72,    -0.3131, -0.3349, 00.7800,    
 0050.126556, 000397,  0.020, _,    0082, 0177, -032,    0080.31, 0175.34, -034.12,    -0.3164, -0.3371, 00.7834,    
 0050.146561, 000396,  0.020, _,    0083, 0176, -035,    0080.81, 0175.59, -034.19,    -0.3192, -0.3385, 00.7830,    
 0050.166550, 000394,  0.020, _,    0085, 0174, -042,    0081.77, 0175.25, -035.86,    -0.3245, -0.3366, 00.7735,    
 0050.186554, 000395,  0.020, _,    0081, 0176, -038,    0081.69, 0175.41, -036.55,    -0.3241, -0.3375, 00.7696,    
 0050.206558, 000405,  0.020, _,    0094, 0178, -038,    0084.12, 0175.97, -036.75,    -0.3378, -0.3406, 00.7685,    
 0050.226562, 000406,  0.020, _,    0082, 0175, -034,    0084.34, 0175.84, -036.36,    -0.3390, -0.3399, 00.7707,    
 0050.246552, 000396,  0.020, _,    0086, 0172, -036,    0084.14, 0174.97, -036.12,    -0.3379, -0.3350, 00.7720,    
 0050.266556, 000396,  0.020, _,    0081, 0176, -038,    0084.06, 0175.16, -036.69,    -0.3374, -0.3361, 00.7688,    
 0050.286560, 000395,  0.020, _,    0082, 0179, -036,    0083.19, 0176.05, -036.52,    -0.3325, -0.3410, 00.7698,    
 0050.306564, 000399,  0.020, _,    0085, 0171, -038,    0083.92, 0175.12, -036.88,    -0.3366, -0.3359, 00.7678,    
 0050.326553, 000394,  0.020, _,    0077, 0175, -036,    0082.41, 0174.84, -036.81,    -0.3281, -0.3343, 00.7681,    
 0050.346558, 000395,  0.020, _,    0084, 0175, -044,    0082.64, 0175.03, -038.20,    -0.3294, -0.3354, 00.7602,    
 0050.366562, 000419,  0.021, _,    0081, 0178, -033,    0082.47, 0175.48, -037.53,    -0.3285, -0.3379, 00.7640,    
 0050.386551, 000399,  0.020, _,    0082, 0175, -036,    0082.20, 0175.61, -036.77,    -0.3270, -0.3386, 00.7684,    
 0050.406555, 000400,  0.020, _,    0083, 0174, -033,    0082.42, 0175.06, -036.27,    -0.3282, -0.3355, 00.7712,    
 0050.426559, 000397,  0.020, _,    0083, 0178, -030,    0082.47, 0175.77, -034.58,    -0.3285, -0.3395, 00.7808,    
 0050.446548, 000395,  0.020, _,    0080, 0177, -034,    0081.94, 0176.05, -034.52,    -0.3255, -0.3410, 00.7812,    
 0050.466553, 000395,  0.020, _,    0080, 0175, -034,    0081.36, 0175.86, -034.30,    -0.3222, -0.3400, 00.7824,    
 0050.486557, 000393,  0.020, _,    0086, 0177, -034,    0082.33, 0176.05, -034.28,    -0.3277, -0.3410, 00.7825,    
 0050.506561, 000403,  0.020, _,    0080, 0177, -034,    0081.97, 0176.36, -034.12,    -0.3257, -0.3428, 00.7834,    
 0050.526718, 000476,  0.024, _,    0084, 0172, -039,    0082.22, 0175.42, -035.12,    -0.3271, -0.3376, 00.7777,    
 0050.546555, 000407,  0.020, _,    0086, 0177, -034,    0083.17, 0175.64, -035.00,    -0.3324, -0.3388, 00.7784,    
 0050.566559, 000397,  0.020, _,    0082, 0172, -034,    0082.97, 0175.08, -034.61,    -0.3313, -0.3356, 00.7806,    
 0050.586548, 000396,  0.020, _,    0082, 0177, -036,    0082.77, 0175.19, -034.89,    -0.3301, -0.3362, 00.7790,    
 0050.606552, 000404,  0.020, _,    0081, 0174, -038,    0082.38, 0175.23, -035.50,    -0.3279, -0.3365, 00.7756,    
 0050.626556, 000398,  0.020, _,    0080, 0177, -039,    0081.86, 0175.28, -036.39,    -0.3251, -0.3368, 00.7705,    
 0050.646561, 000396,  0.020, _,    0080, 0177, -036,    0081.42, 0175.95, -036.34,    -0.3226, -0.3405, 00.7708,    
 0050.666550, 000415,  0.021, _,    0086, 0175, -034,    0082.31, 0175.56, -035.92,    -0.3276, -0.3383, 00.7732,    
 0050.686554, 000421,  0.021, _,    0088, 0176, -040,    0083.67, 0175.73, -036.72,    -0.3352, -0.3393, 00.7686,    
 0050.706558, 000409,  0.020, _,    0084, 0175, -039,    0083.86, 0175.52, -037.44,    -0.3363, -0.3381, 00.7646,    
 0050.726562, 000396,  0.020, _,    0082, 0172, -041,    0083.42, 0174.83, -038.09,    -0.3338, -0.3342, 00.7608,    
 0050.746552, 000395,  0.020, _,    0084, 0177, -039,    0083.52, 0175.08, -038.53,    -0.3344, -0.3356, 00.7583,    
 0050.766556, 000401,  0.020, _,    0082, 0177, -036,    0083.28, 0175.72, -037.91,    -0.3330, -0.3392, 00.7619,    
 0050.786560, 000394,  0.020, _,    0076, 0176, -035,    0081.66, 0175.67, -037.38,    -0.3239, -0.3389, 00.7649,    
 0050.806564, 000402,  0.020, _,    0084, 0175, -039,    0081.92, 0175.66, -037.62,    -0.3254, -0.3389, 00.7635,    
 0050.826553, 000397,  0.020, _,    0086, 0179, -027,    0083.02, 0176.23, -035.62,    -0.3315, -0.3421, 00.7749,    
 0050.846558, 000405,  0.020, _,    0085, 0176, -030,    0083.42, 0176.41, -033.92,    -0.3338, -0.3431, 00.7845,    
 0050.866562, 000400,  0.020, _,    0085, 0178, -035,    0083.88, 0176.56, -034.31,    -0.3364, -0.3439, 00.7823,    
 0050.886551, 000395,  0.020, _,    0086, 0172, -034,    0084.30, 0175.81, -034.09,    -0.3387, -0.3397, 00.7836,    
 0050.906555, 000404,  0.020, _,    0082, 0172, -036,    0083.94, 0174.72, -034.56,    -0.3367, -0.3336, 00.7809,    
 0050.926559, 000395,  0.020, _,    0083, 0178, -038,    0083.53, 0175.52, -035.17,    -0.3344, -0.3381, 00.7774,    
 0050.946548, 000395,  0.020, _,    0078, 0169, -040,    0082.48, 0174.22, -036.23,    -0.3286, -0.3308, 00.7714,    
 0050.966553, 000396,  0.020, _,    0084, 0170, -036,    0082.50, 0173.09, -036.23,    -0.3287, -0.3245, 00.7714,    
 0050.986557, 000395,  0.020, _,    0081, 0178, -035,    0082.52, 0174.11, -035.86,    -0.3287, -0.3302, 00.7735,    
 0051.006561, 000405,  0.020, _,    0084, 0182, -034,    0082.52, 0175.83, -035.47,    -0.3287, -0.3398, 00.7757,    
 0051.026550, 000398,  0.020, _,    0082, 0177, -039,    0082.77, 0176.25, -036.14,    -0.3301, -0.3422, 00.7719,    
 0051.046555, 000397,  0.020, _,    0085, 0174, -035,    0082.95, 0175.67, -036.11,    -0.3312, -0.3389, 00.7721,    
 0051.066559, 000394,  0.020, _,    0083, 0174, -038,    0083.22, 0175.30, -036.36,    -0.3327, -0.3369, 00.7707,    
 0051.086548, 000395,  0.020, _,    0080, 0172, -039,    0082.30, 0174.58, -037.23,    -0.3275, -0.3328, 00.7657,    
 0051.106552, 000401,  0.020, _,    0078, 0174, -038,    0081.45, 0174.36, -037.33,    -0.3228, -0.3316, 00.7652,    
 0051.126556, 000397,  0.020, _,    0081, 0176, -038,    0081.09, 0174.70, -037.61,    -0.3208, -0.3335, 00.7636,    
 0051.146561, 000396,  0.020, _,    0083, 0178, -040,    0081.64, 0175.47, -038.03,    -0.3238, -0.3378, 00.7612,    
 0051.166550, 000397,  0.020, _,    0081, 0178, -035,    0081.44, 0176.09, -037.56,    -0.3227, -0.3413, 00.7638,    
 0051.186554, 000399,  0.020, _,    0084, 0172, -032,    0082.00, 0175.34, -036.19,    -0.3258, -0.3371, 00.7717,    
 0051.206558, 000402,  0.020, _,    0082, 0177, -034,    0082.08, 0175.55, -035.72,    -0.3263, -0.3383, 00.7743,    
 0051.226562, 000398,  0.020, _,    0082, 0184, -046,    0082.00, 0177.44, -037.75,    -0.3258, -0.3488, 00.7628,    
 0051.246552, 000397,  0.020, _,    0082, 0177, -036,    0082.03, 0177.47, -037.89,    -0.3260, -0.3490, 00.7620,    
 0051.266556, 000397,  0.020, _,    0080, 0172, -036,    0081.55, 0176.20, -037.06,    -0.3233, -0.3419, 00.7667,    
 0051.286560, 000396,  0.020, _,    0082, 0175, -034,    0081.58, 0175.91, -036.72,    -0.3235, -0.3403, 00.7686,    
 0051.306564, 000403,  0.020, _,    0084, 0175, -034,    0082.11, 0175.80, -035.84,    -0.3265, -0.3396, 00.7736,    
 0051.326553, 000402,  0.020, _,    0083, 0174, -040,    0082.38, 0175.42, -036.81,    -0.3279, -0.3376, 00.7681,    
 0051.346558, 000403,  0.020, _,    0081, 0176, -040,    0082.12, 0175.50, -037.44,    -0.3265, -0.3380, 00.7646,    
 0051.366547, 000395,  0.020, _,    0083, 0174, -038,    0082.28, 0175.22, -037.64,    -0.3274, -0.3364, 00.7634,    
 0051.386551, 000394,  0.020, _,    0082, 0175, -034,    0082.28, 0175.09, -036.86,    -0.3274, -0.3357, 00.7678,    
 0051.406555, 000404,  0.020, _,    0084, 0177, -034,    0082.58, 0175.52, -036.22,    -0.3291, -0.3381, 00.7715,    
 0051.426559, 000398,  0.020, _,    0080, 0175, -036,    0082.16, 0175.42, -036.16,    -0.3267, -0.3376, 00.7718,    
 0051.446548, 000394,  0.020, _,    0080, 0179, -032,    0081.52, 0176.09, -035.34,    -0.3231, -0.3413, 00.7765,    
 0051.466553, 000396,  0.020, _,    0081, 0180, -042,    0081.50, 0176.98, -036.41,    -0.3230, -0.3463, 00.7704,    
 0051.486557, 000404,  0.020, _,    0083, 0174, -040,    0081.72, 0176.39, -037.53,    -0.3243, -0.3430, 00.7640,    
 0051.506561, 000405,  0.020, _,    0083, 0180, -033,    0082.11, 0177.05, -036.48,    -0.3265, -0.3466, 00.7700,    
 0051.526550, 000396,  0.020, _,    0082, 0170, -039,    0082.03, 0175.89, -036.97,    -0.3260, -0.3402, 00.7672,    
 0051.546555, 000395,  0.020, _,    0082, 0177, -036,    0082.05, 0175.66, -036.92,    -0.3261, -0.3389, 00.7675,    
 0051.566559, 000395,  0.020, _,    0081, 0176, -033,    0081.80, 0176.17, -035.95,    -0.3247, -0.3417, 00.7730,    
 0051.586548, 000395,  0.020, _,    0080, 0175, -039,    0081.42, 0175.61, -036.48,    -0.3226, -0.3386, 00.7700,    
 0051.606552, 000401,  0.020, _,    0082, 0179, -039,    0081.45, 0176.53, -037.12,    -0.3228, -0.3438, 00.7663,    
 0051.626556, 000397,  0.020, _,    0085, 0171, -040,    0082.23, 0175.39, -037.73,    -0.3272, -0.3374, 00.7629,    
 0051.646561, 000399,  0.020, _,    0083, 0174, -038,    0082.47, 0174.91, -037.98,    -0.3285, -0.3347, 00.7615,    
 0051.666550, 000398,  0.020, _,    0082, 0172, -032,    0082.36, 0174.39, -036.67,    -0.3279, -0.3318, 00.7689,    
 0051.686554, 000397,  0.020, _,    0082, 0182, -044,    0082.33, 0175.70, -038.05,    -0.3277, -0.3391, 00.7611,    
 0051.706558, 000405,  0.020, _,    0084, 0172, -036,    0082.66, 0175.33, -038.03,    -0.3295, -0.3370, 00.7612,    
 0051.726562, 000396,  0.020, _,    0082, 0175, -034,    0082.61, 0174.78, -036.75,    -0.3293, -0.3340, 00.7685,    
 0051.746552, 000396,  0.020, _,    0082, 0177, -027,    0082.38, 0175.58, -034.98,    -0.3279, -0.3384, 00.7785,    
 0051.766556, 000397,  0.020, _,    0082, 0175, -036,    0082.36, 0175.28, -034.66,    -0.3279, -0.3368, 00.7804,    
 0051.786560, 000424,  0.021, _,    0085, 0178, -033,    0082.86, 0176.00, -034.77,    -0.3307, -0.3408, 00.7797,    
 0051.806564, 000404,  0.020, _,    0083, 0176, -035,    0083.06, 0175.92, -034.38,    -0.3318, -0.3403, 00.7820,    
 0051.826553, 000396,  0.020, _,    0081, 0178, -038,    0082.55, 0176.41, -035.39,    -0.3289, -0.3431, 00.7762,    
 0051.846558, 000395,  0.020, _,    0082, 0177, -036,    0082.45, 0176.58, -035.33,    -0.3284, -0.3440, 00.7765,    
 0051.866547, 000395,  0.020, _,    0084, 0172, -034,    0082.72, 0175.69, -035.19,    -0.3299, -0.3390, 00.7773,    
 0051.886551, 000395,  0.020, _,    0083, 0174, -042,    0082.86, 0175.19, -036.33,    -0.3307, -0.3362, 00.7709,    
 0051.906555, 000405,  0.020, _,    0084, 0177, -034,    0083.03, 0175.66, -036.28,    -0.3316, -0.3389, 00.7711,    
 0051.926559, 000395,  0.020, _,    0082, 0177, -039,    0082.92, 0175.91, -036.36,    -0.3310, -0.3403, 00.7707,    
 0051.946564, 000418,  0.021, _,    0076, 0176, -033,    0081.41, 0175.97, -036.12,    -0.3225, -0.3406, 00.7720,    
 0051.966553, 000400,  0.020, _,    0082, 0175, -039,    0081.34, 0175.78, -036.27,    -0.3222, -0.3396, 00.7712,    
 0051.986557, 000397,  0.020, _,    0085, 0176, -035,    0082.23, 0175.78, -036.61,    -0.3272, -0.3396, 00.7693,    
 0052.006561, 000401,  0.020, _,    0083, 0176, -038,    0082.39, 0175.88, -036.47,    -0.3280, -0.3401, 00.7701,    
 0052.026550, 000400,  0.020, _,    0081, 0176, -040,    0082.11, 0175.84, -037.61,    -0.3265, -0.3399, 00.7636,    
 0052.046555, 000396,  0.020, _,    0085, 0176, -038,    0082.61, 0175.88, -037.55,    -0.3293, -0.3401, 00.7639,    
 0052.066559, 000395,  0.020, _,    0082, 0172, -036,    0082.69, 0175.08, -037.41,    -0.3297, -0.3356, 00.7647,    
 0052.086548, 000396,  0.020, _,    0082, 0179, -036,    0082.39, 0175.72, -036.92,    -0.3280, -0.3392, 00.7675,    
 0052.106552, 000405,  0.020, _,    0078, 0171, -035,    0081.56, 0175.06, -036.67,    -0.3234, -0.3355, 00.7689,    
 0052.126556, 000399,  0.020, _,    0082, 0175, -036,    0081.38, 0174.66, -036.33,    -0.3223, -0.3333, 00.7709,    
 0052.146561, 000393,  0.020, _,    0082, 0170, -034,    0081.73, 0174.00, -035.97,    -0.3244, -0.3296, 00.7729,    
 0052.166550, 000393,  0.020, _,    0086, 0175, -034,    0082.44, 0173.73, -035.38,    -0.3283, -0.3281, 00.7763,    
 0052.186554, 000394,  0.020, _,    0083, 0180, -033,    0082.89, 0175.38, -034.97,    -0.3308, -0.3373, 00.7786,    
 0052.206558, 000403,  0.020, _,    0086, 0179, -036,    0083.33, 0176.03, -035.02,    -0.3333, -0.3410, 00.7783,    
 0052.226562, 000397,  0.020, _,    0080, 0177, -036,    0082.94, 0176.42, -035.33,    -0.3311, -0.3431, 00.7765,    
 0052.246552, 000397,  0.020, _,    0086, 0179, -039,    0083.19, 0176.83, -035.97,    -0.3325, -0.3454, 00.7729,    
 0052.266556, 000401,  0.020, _,    0084, 0175, -039,    0083.78, 0176.69, -036.73,    -0.3358, -0.3446, 00.7686,    
 0052.286560, 000395,  0.020, _,    0085, 0176, -038,    0083.72, 0176.31, -036.94,    -0.3355, -0.3425, 00.7674,    
