 timestamp,   dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 0002.977051, 000976,  0.976, _,    -00031, 000077, -00041,    
 0002.978027, 000975,  0.975, _,    -00037, 000077, -00037,    
 0002.979004, 000977,  0.977, _,    -00037, 000073, -00037,    
 0002.979980, 000975,  0.975, _,    -00037, 000073, -00040,    
 0002.980957, 000976,  0.976, _,    -00042, 000076, -00041,    
 0002.981934, 000976,  0.976, _,    -00046, 000080, -00039,    
 0002.982910, 000975,  0.975, _,    -00043, 000080, -00035,    
 0002.984375, 000976,  0.976, _,    -00034, 000079, -00032,    
 0002.985352, 000975,  0.975, _,    -00031, 000078, -00033,    
 0002.986328, 000975,  0.975, _,    -00032, 000078, -00035,    
 0002.987305, 000975,  0.975, _,    -00038, 000077, -00039,    
 0002.988281, 000976,  0.976, _,    -00039, 000075, -00039,    
 0002.989258, 000978,  0.978, _,    -00033, 000077, -00037,    
 0002.990234, 000976,  0.976, _,    -00029, 000080, -00032,    
 0002.991211, 000977,  0.977, _,    -00028, 000081, -00026,    
 0002.992188, 000978,  0.978, _,    -00030, 000081, -00026,    
 0002.993164, 000977,  0.977, _,    -00034, 000083, -00031,    
 0002.994141, 000978,  0.978, _,    -00036, 000087, -00040,    
 0002.995117, 000978,  0.978, _,    -00037, 000085, -00045,    
 0002.996094, 000978,  0.978, _,    -00037, 000080, -00042,    
 0002.997070, 000977,  0.977, _,    -00034, 000076, -00037,    
 0002.998047, 000978,  0.978, _,    -00032, 000077, -00037,    
 0002.999023, 000981,  0.981, _,    -00034, 000081, -00038,    
 0003.000000, 000976,  0.976, _,    -00034, 000083, -00036,    
 0003.000977, 000977,  0.977, _,    -00032, 000077, -00031,    
 0003.001953, 000978,  0.978, _,    -00033, 000073, -00027,    
 0003.002930, 000977,  0.977, _,    -00035, 000076, -00034,    
 0003.003906, 000978,  0.978, _,    -00041, 000077, -00039,    
 0003.005371, 000978,  0.978, _,    -00043, 000074, -00035,    
 0003.006348, 000978,  0.978, _,    -00039, 000072, -00030,    
 0003.007324, 000977,  0.977, _,    -00035, 000075, -00032,    
 0003.008301, 000977,  0.977, _,    -00034, 000079, -00036,    
 0003.009277, 000980,  0.980, _,    -00036, 000084, -00040,    
 0003.010254, 000976,  0.976, _,    -00041, 000085, -00045,    
 0003.011230, 000978,  0.978, _,    -00039, 000082, -00043,    
 0003.012207, 000978,  0.978, _,    -00033, 000077, -00038,    
 0003.013184, 000977,  0.977, _,    -00033, 000074, -00036,    
 0003.014160, 000978,  0.978, _,    -00037, 000080, -00039,    
 0003.015137, 000977,  0.977, _,    -00038, 000084, -00039,    
 0003.016113, 000978,  0.978, _,    -00034, 000079, -00032,    
 0003.017090, 000977,  0.977, _,    -00033, 000074, -00030,    
 0003.018066, 000978,  0.978, _,    -00034, 000073, -00031,    
 0003.019043, 000980,  0.980, _,    -00033, 000071, -00029,    
 0003.020020, 000977,  0.977, _,    -00035, 000074, -00030,    
 0003.020996, 000989,  0.989, _,    -00036, 000082, -00032,    
 0003.021973, 000980,  0.980, _,    -00040, 000086, -00030,    
 0003.023438, 000977,  0.977, _,    -00040, 000083, -00029,    
 0003.024414, 000976,  0.976, _,    -00033, 000076, -00029,    
 0003.025391, 000976,  0.976, _,    -00032, 000075, -00032,    
 0003.026367, 000977,  0.977, _,    -00036, 000078, -00034,    
 0003.027344, 000976,  0.976, _,    -00035, 000079, -00033,    
 0003.028320, 000974,  0.974, _,    -00039, 000077, -00033,    
 0003.029297, 000977,  0.977, _,    -00046, 000074, -00032,    
 0003.030273, 000977,  0.977, _,    -00044, 000073, -00031,    
 0003.031250, 000976,  0.976, _,    -00040, 000076, -00030,    
 0003.032227, 000975,  0.975, _,    -00038, 000078, -00031,    
 0003.033203, 000975,  0.975, _,    -00036, 000075, -00032,    
 0003.034180, 000975,  0.975, _,    -00039, 000075, -00035,    
 0003.035156, 000975,  0.975, _,    -00039, 000077, -00034,    
 0003.036133, 000975,  0.975, _,    -00040, 000077, -00032,    
 0003.037109, 000976,  0.976, _,    -00037, 000078, -00032,    
 0003.038086, 000974,  0.974, _,    -00032, 000079, -00036,    
 0003.039062, 000976,  0.976, _,    -00027, 000078, -00039,    
 0003.040039, 000976,  0.976, _,    -00028, 000075, -00037,    
 0003.041016, 000975,  0.975, _,    -00035, 000075, -00032,    
 0003.041992, 000975,  0.975, _,    -00040, 000075, -00028,    
 0003.042969, 000975,  0.975, _,    -00039, 000077, -00029,    
 0003.043945, 000974,  0.974, _,    -00038, 000079, -00034,    
 0003.045410, 000976,  0.976, _,    -00035, 000076, -00036,    
 0003.046387, 000975,  0.975, _,    -00032, 000078, -00036,    
 0003.047363, 000978,  0.978, _,    -00032, 000079, -00036,    
 0003.048340, 000975,  0.975, _,    -00032, 000079, -00033,    
 0003.049316, 000976,  0.976, _,    -00031, 000079, -00033,    
 0003.050293, 000975,  0.975, _,    -00034, 000078, -00033,    
 0003.051270, 000975,  0.975, _,    -00040, 000075, -00035,    
 0003.052246, 000976,  0.976, _,    -00042, 000076, -00038,    
 0003.053223, 000975,  0.975, _,    -00040, 000077, -00038,    
 0003.054199, 000974,  0.974, _,    -00039, 000074, -00037,    
 0003.055176, 000975,  0.975, _,    -00036, 000072, -00037,    
 0003.056152, 000975,  0.975, _,    -00030, 000076, -00036,    
 0003.057129, 000975,  0.975, _,    -00031, 000078, -00034,    
 0003.058105, 000977,  0.977, _,    -00034, 000076, -00031,    
 0003.059082, 000981,  0.981, _,    -00040, 000078, -00030,    
 0003.060059, 000975,  0.975, _,    -00047, 000083, -00030,    
 0003.061035, 000977,  0.977, _,    -00050, 000083, -00032,    
 0003.062012, 000978,  0.978, _,    -00046, 000080, -00035,    
 0003.062988, 000977,  0.977, _,    -00035, 000076, -00038,    
 0003.063965, 000978,  0.978, _,    -00031, 000076, -00039,    
 0003.064941, 000978,  0.978, _,    -00033, 000076, -00037,    
 0003.065918, 000978,  0.978, _,    -00034, 000077, -00037,    
 0003.066895, 000977,  0.977, _,    -00031, 000081, -00039,    
 0003.068359, 000977,  0.977, _,    -00032, 000084, -00040,    
 0003.069336, 000980,  0.980, _,    -00036, 000083, -00039,    
 0003.070312, 000976,  0.976, _,    -00037, 000079, -00033,    
 0003.071289, 000977,  0.977, _,    -00037, 000075, -00029,    
 0003.072266, 000978,  0.978, _,    -00036, 000076, -00034,    
 0003.073242, 000977,  0.977, _,    -00033, 000080, -00039,    
 0003.074219, 000978,  0.978, _,    -00032, 000082, -00044,    
 0003.075195, 000978,  0.978, _,    -00033, 000076, -00044,    
 0003.076172, 000978,  0.978, _,    -00032, 000066, -00041,    
 0003.077148, 000978,  0.978, _,    -00031, 000067, -00035,    
 0003.078125, 000977,  0.977, _,    -00034, 000074, -00031,    
 0003.079102, 000980,  0.980, _,    -00034, 000081, -00033,    
 0003.080078, 000977,  0.977, _,    -00034, 000084, -00034,    
 0003.081055, 000977,  0.977, _,    -00033, 000081, -00031,    
 0003.082031, 000978,  0.978, _,    -00033, 000076, -00031,    
 0003.083008, 000977,  0.977, _,    -00031, 000073, -00036,    
 0003.083984, 000979,  0.979, _,    -00028, 000073, -00036,    
 0003.084961, 000988,  0.988, _,    -00030, 000072, -00037,    
 0003.086426, 000978,  0.978, _,    -00034, 000072, -00044,    
 0003.087402, 000977,  0.977, _,    -00035, 000075, -00044,    
 0003.088379, 000976,  0.976, _,    -00034, 000078, -00037,    
 0003.089355, 000982,  0.982, _,    -00035, 000079, -00036,    
 0003.090332, 000979,  0.979, _,    -00037, 000079, -00038,    
 0003.091309, 000976,  0.976, _,    -00041, 000080, -00037,    
 0003.092285, 000976,  0.976, _,    -00047, 000082, -00034,    
 0003.093262, 000977,  0.977, _,    -00047, 000082, -00034,    
 0003.094238, 000975,  0.975, _,    -00043, 000077, -00034,    
 0003.095215, 000975,  0.975, _,    -00042, 000073, -00032,    
 0003.096191, 000975,  0.975, _,    -00040, 000071, -00032,    
 0003.097168, 000976,  0.976, _,    -00039, 000078, -00029,    
 0003.098145, 000975,  0.975, _,    -00039, 000086, -00028,    
 0003.099121, 000977,  0.977, _,    -00034, 000085, -00032,    
 0003.100098, 000976,  0.976, _,    -00036, 000082, -00036,    
 0003.101074, 000975,  0.975, _,    -00041, 000082, -00037,    
 0003.102051, 000975,  0.975, _,    -00044, 000080, -00041,    
 0003.103027, 000975,  0.975, _,    -00044, 000081, -00044,    
 0003.104004, 000975,  0.975, _,    -00039, 000080, -00043,    
 0003.104980, 000976,  0.976, _,    -00035, 000078, -00037,    
 0003.105957, 000976,  0.976, _,    -00034, 000078, -00034,    
 0003.106934, 000975,  0.975, _,    -00031, 000080, -00032,    
 0003.108398, 000975,  0.975, _,    -00027, 000076, -00033,    
 0003.109375, 000978,  0.978, _,    -00029, 000072, -00036,    
 0003.110352, 000977,  0.977, _,    -00032, 000069, -00037,    
 0003.111328, 000976,  0.976, _,    -00033, 000065, -00036,    
 0003.112305, 000975,  0.975, _,    -00036, 000074, -00033,    
 0003.113281, 000975,  0.975, _,    -00042, 000082, -00028,    
 0003.114258, 000975,  0.975, _,    -00042, 000078, -00031,    
 0003.115234, 000975,  0.975, _,    -00036, 000075, -00034,    
 0003.116211, 000975,  0.975, _,    -00034, 000079, -00037,    
 0003.117188, 000974,  0.974, _,    -00036, 000076, -00035,    
 0003.118164, 000975,  0.975, _,    -00038, 000069, -00030,    
 0003.119141, 000977,  0.977, _,    -00040, 000072, -00029,    
 0003.120117, 000975,  0.975, _,    -00041, 000080, -00032,    
 0003.121094, 000976,  0.976, _,    -00043, 000084, -00037,    
 0003.122070, 000976,  0.976, _,    -00044, 000080, -00036,    
 0003.123047, 000975,  0.975, _,    -00040, 000069, -00031,    
 0003.124023, 000975,  0.975, _,    -00036, 000068, -00028,    
 0003.125000, 000975,  0.975, _,    -00034, 000075, -00028,    
 0003.125977, 000977,  0.977, _,    -00037, 000078, -00035,    
 0003.126953, 000976,  0.976, _,    -00042, 000078, -00035,    
 0003.127930, 000977,  0.977, _,    -00045, 000078, -00036,    
 0003.128906, 000980,  0.980, _,    -00041, 000080, -00039,    
 0003.130371, 000977,  0.977, _,    -00032, 000083, -00036,    
 0003.131348, 000977,  0.977, _,    -00028, 000078, -00029,    
 0003.132324, 000978,  0.978, _,    -00035, 000077, -00022,    
 0003.133301, 000978,  0.978, _,    -00042, 000082, -00025,    
 0003.134277, 000977,  0.977, _,    -00043, 000082, -00031,    
 0003.135254, 000979,  0.979, _,    -00043, 000078, -00033,    
 0003.136230, 000979,  0.979, _,    -00046, 000074, -00035,    
 0003.137207, 000977,  0.977, _,    -00047, 000075, -00037,    
 0003.138184, 000978,  0.978, _,    -00044, 000079, -00035,    
 0003.139160, 000979,  0.979, _,    -00042, 000079, -00029,    
 0003.140137, 000977,  0.977, _,    -00040, 000076, -00027,    
 0003.141113, 000977,  0.977, _,    -00036, 000075, -00027,    
 0003.142090, 000978,  0.978, _,    -00033, 000074, -00027,    
 0003.143066, 000978,  0.978, _,    -00039, 000074, -00030,    
 0003.144043, 000978,  0.978, _,    -00046, 000076, -00030,    
 0003.145020, 000977,  0.977, _,    -00044, 000076, -00032,    
 0003.145996, 000978,  0.978, _,    -00040, 000074, -00032,    
 0003.146973, 000978,  0.978, _,    -00038, 000078, -00032,    
 0003.147949, 000976,  0.976, _,    -00035, 000079, -00032,    
 0003.149414, 000991,  0.991, _,    -00040, 000083, -00036,    
 0003.150391, 000979,  0.979, _,    -00044, 000083, -00036,    
 0003.151367, 000978,  0.978, _,    -00041, 000080, -00038,    
 0003.152344, 000976,  0.976, _,    -00037, 000079, -00041,    
 0003.153320, 000976,  0.976, _,    -00034, 000081, -00040,    
 0003.154297, 000976,  0.976, _,    -00037, 000078, -00038,    
 0003.155273, 000976,  0.976, _,    -00037, 000074, -00037,    
 0003.156250, 000976,  0.976, _,    -00036, 000080, -00034,    
 0003.157227, 000975,  0.975, _,    -00038, 000085, -00031,    
 0003.158203, 000975,  0.975, _,    -00039, 000083, -00028,    
 0003.159180, 000977,  0.977, _,    -00039, 000077, -00027,    
 0003.160156, 000975,  0.975, _,    -00036, 000074, -00027,    
 0003.161133, 000975,  0.975, _,    -00033, 000074, -00031,    
 0003.162109, 000975,  0.975, _,    -00031, 000076, -00034,    
 0003.163086, 000975,  0.975, _,    -00036, 000075, -00034,    
 0003.164062, 000975,  0.975, _,    -00045, 000075, -00028,    
 0003.165039, 000975,  0.975, _,    -00046, 000076, -00027,    
 0003.166016, 000975,  0.975, _,    -00037, 000079, -00033,    
 0003.166992, 000974,  0.974, _,    -00030, 000078, -00038,    
 0003.167969, 000975,  0.975, _,    -00032, 000073, -00038,    
 0003.168945, 000977,  0.977, _,    -00038, 000070, -00031,    
 0003.170410, 000976,  0.976, _,    -00039, 000071, -00028,    
 0003.171387, 000974,  0.974, _,    -00038, 000073, -00033,    
 0003.172363, 000975,  0.975, _,    -00043, 000078, -00033,    
 0003.173340, 000976,  0.976, _,    -00044, 000080, -00033,    
 0003.174316, 000975,  0.975, _,    -00037, 000082, -00036,    
 0003.175293, 000974,  0.974, _,    -00038, 000080, -00036,    
 0003.176270, 000975,  0.975, _,    -00040, 000080, -00035,    
 0003.177246, 000975,  0.975, _,    -00039, 000078, -00031,    
 0003.178223, 000975,  0.975, _,    -00037, 000075, -00034,    
 0003.179199, 000978,  0.978, _,    -00036, 000076, -00039,    
 0003.180176, 000976,  0.976, _,    -00036, 000076, -00038,    
 0003.181152, 000975,  0.975, _,    -00036, 000077, -00032,    
 0003.182129, 000976,  0.976, _,    -00036, 000080, -00033,    
 0003.183105, 000977,  0.977, _,    -00032, 000079, -00037,    
 0003.184082, 000977,  0.977, _,    -00034, 000072, -00033,    
 0003.185059, 000976,  0.976, _,    -00041, 000074, -00030,    
 0003.186035, 000975,  0.975, _,    -00041, 000077, -00032,    
 0003.187012, 000975,  0.975, _,    -00036, 000078, -00039,    
 0003.187988, 000974,  0.974, _,    -00036, 000079, -00041,    
 0003.188965, 000979,  0.979, _,    -00039, 000077, -00037,    
 0003.189941, 000978,  0.978, _,    -00041, 000075, -00035,    
 0003.190918, 000977,  0.977, _,    -00040, 000073, -00035,    
 0003.191895, 000976,  0.976, _,    -00035, 000072, -00034,    
 0003.193359, 000978,  0.978, _,    -00031, 000076, -00034,    
 0003.194336, 000978,  0.978, _,    -00034, 000079, -00038,    
 0003.195312, 000978,  0.978, _,    -00038, 000081, -00040,    
 0003.196289, 000978,  0.978, _,    -00039, 000081, -00040,    
 0003.197266, 000979,  0.979, _,    -00038, 000076, -00038,    
 0003.198242, 000977,  0.977, _,    -00038, 000070, -00035,    
 0003.199219, 000980,  0.980, _,    -00039, 000070, -00034,    
 0003.200195, 000977,  0.977, _,    -00038, 000074, -00034,    
 0003.201172, 000978,  0.978, _,    -00038, 000082, -00032,    
 0003.202148, 000978,  0.978, _,    -00042, 000089, -00029,    
 0003.203125, 000978,  0.978, _,    -00042, 000088, -00030,    
 0003.204102, 000978,  0.978, _,    -00040, 000082, -00032,    
 0003.205078, 000977,  0.977, _,    -00037, 000077, -00033,    
 0003.206055, 000976,  0.976, _,    -00036, 000076, -00035,    
 0003.207031, 000977,  0.977, _,    -00036, 000077, -00037,    
 0003.208008, 000979,  0.979, _,    -00039, 000076, -00040,    
 0003.208984, 000980,  0.980, _,    -00045, 000079, -00040,    
 0003.209961, 000978,  0.978, _,    -00048, 000076, -00033,    
 0003.210938, 000976,  0.976, _,    -00043, 000077, -00030,    
 0003.211914, 000977,  0.977, _,    -00036, 000077, -00036,    
 0003.213379, 000987,  0.987, _,    -00033, 000076, -00042,    
 0003.214355, 000979,  0.979, _,    -00037, 000076, -00038,    
 0003.215332, 000976,  0.976, _,    -00038, 000077, -00034,    
 0003.216309, 000976,  0.976, _,    -00036, 000076, -00032,    
 0003.217285, 000976,  0.976, _,    -00037, 000075, -00030,    
 0003.218262, 000975,  0.975, _,    -00041, 000074, -00029,    
 0003.219238, 000978,  0.978, _,    -00042, 000073, -00031,    
 0003.220215, 000977,  0.977, _,    -00040, 000071, -00034,    
 0003.221191, 000975,  0.975, _,    -00036, 000073, -00038,    
 0003.222168, 000977,  0.977, _,    -00033, 000076, -00039,    
 0003.223145, 000975,  0.975, _,    -00036, 000077, -00037,    
 0003.224121, 000975,  0.975, _,    -00040, 000078, -00034,    
 0003.225098, 000976,  0.976, _,    -00041, 000078, -00036,    
 0003.226074, 000976,  0.976, _,    -00038, 000080, -00042,    
 0003.227051, 000974,  0.974, _,    -00035, 000073, -00043,    
 0003.228027, 000975,  0.975, _,    -00038, 000068, -00039,    
 0003.229004, 000975,  0.975, _,    -00038, 000071, -00031,    
 0003.229980, 000976,  0.976, _,    -00034, 000083, -00026,    
 0003.230957, 000976,  0.976, _,    -00032, 000086, -00026,    
 0003.231934, 000975,  0.975, _,    -00034, 000087, -00026,    
 0003.233398, 000976,  0.976, _,    -00037, 000087, -00023,    
 0003.234375, 000975,  0.975, _,    -00041, 000086, -00023,    
 0003.235352, 000975,  0.975, _,    -00039, 000081, -00026,    
 0003.236328, 000975,  0.975, _,    -00035, 000079, -00027,    
 0003.237305, 000974,  0.974, _,    -00038, 000084, -00029,    
 0003.238281, 000975,  0.975, _,    -00043, 000092, -00031,    
 0003.239258, 000977,  0.977, _,    -00040, 000092, -00034,    
 0003.240234, 000976,  0.976, _,    -00040, 000086, -00044,    
 0003.241211, 000976,  0.976, _,    -00042, 000079, -00048,    
 0003.242188, 000976,  0.976, _,    -00039, 000079, -00043,    
 0003.243164, 000974,  0.974, _,    -00033, 000082, -00038,    
 0003.244141, 000977,  0.977, _,    -00028, 000083, -00036,    
 0003.245117, 000976,  0.976, _,    -00030, 000078, -00036,    
 0003.246094, 000978,  0.978, _,    -00035, 000079, -00041,    
 0003.247070, 000978,  0.978, _,    -00035, 000085, -00046,    
 0003.248047, 000978,  0.978, _,    -00035, 000085, -00045,    
 0003.249023, 000980,  0.980, _,    -00038, 000079, -00044,    
 0003.250000, 000976,  0.976, _,    -00040, 000076, -00040,    
 0003.250977, 000978,  0.978, _,    -00039, 000076, -00036,    
 0003.251953, 000976,  0.976, _,    -00041, 000082, -00034,    
 0003.252930, 000977,  0.977, _,    -00044, 000083, -00032,    
 0003.253906, 000978,  0.978, _,    -00041, 000081, -00033,    
 0003.255371, 000978,  0.978, _,    -00037, 000081, -00033,    
 0003.256348, 000978,  0.978, _,    -00035, 000079, -00032,    
 0003.257324, 000978,  0.978, _,    -00033, 000072, -00033,    
 0003.258301, 000978,  0.978, _,    -00029, 000067, -00035,    
 0003.259277, 000980,  0.980, _,    -00030, 000074, -00035,    
 0003.260254, 000977,  0.977, _,    -00037, 000082, -00034,    
 0003.261230, 000977,  0.977, _,    -00042, 000082, -00032,    
 0003.262207, 000977,  0.977, _,    -00039, 000078, -00031,    
 0003.263184, 000977,  0.977, _,    -00030, 000076, -00035,    
 0003.264160, 000977,  0.977, _,    -00029, 000079, -00038,    
 0003.265137, 000978,  0.978, _,    -00033, 000081, -00035,    
 0003.266113, 000978,  0.978, _,    -00036, 000077, -00032,    
 0003.267090, 000978,  0.978, _,    -00040, 000075, -00031,    
 0003.268066, 000977,  0.977, _,    -00041, 000074, -00034,    
 0003.269043, 000979,  0.979, _,    -00036, 000076, -00035,    
 0003.270020, 000978,  0.978, _,    -00032, 000079, -00034,    
 0003.270996, 000977,  0.977, _,    -00035, 000081, -00033,    
 0003.271973, 000977,  0.977, _,    -00038, 000084, -00034,    
 0003.272949, 000978,  0.978, _,    -00041, 000084, -00033,    
 0003.273926, 000977,  0.977, _,    -00039, 000081, -00033,    
 0003.274902, 000979,  0.979, _,    -00036, 000078, -00034,    
 0003.276367, 000977,  0.977, _,    -00036, 000077, -00038,    
 0003.277344, 000987,  0.987, _,    -00033, 000077, -00037,    
 0003.278320, 000978,  0.978, _,    -00028, 000073, -00034,    
 0003.279297, 000979,  0.979, _,    -00030, 000075, -00034,    
 0003.280273, 000978,  0.978, _,    -00034, 000081, -00033,    
 0003.281250, 000976,  0.976, _,    -00035, 000084, -00031,    
 0003.282227, 000976,  0.976, _,    -00039, 000081, -00030,    
 0003.283203, 000976,  0.976, _,    -00045, 000077, -00031,    
 0003.284180, 000974,  0.974, _,    -00048, 000076, -00034,    
 0003.285156, 000975,  0.975, _,    -00044, 000078, -00038,    
 0003.286133, 000976,  0.976, _,    -00038, 000080, -00040,    
 0003.287109, 000975,  0.975, _,    -00036, 000076, -00035,    
 0003.288086, 000975,  0.975, _,    -00035, 000071, -00033,    
 0003.289062, 000977,  0.977, _,    -00035, 000072, -00034,    
 0003.290039, 000977,  0.977, _,    -00035, 000071, -00037,    
 0003.291016, 000976,  0.976, _,    -00036, 000069, -00038,    
 0003.291992, 000976,  0.976, _,    -00036, 000070, -00041,    
 0003.292969, 000976,  0.976, _,    -00035, 000071, -00038,    
 0003.293945, 000975,  0.975, _,    -00035, 000079, -00032,    
 0003.295410, 000975,  0.975, _,    -00036, 000084, -00032,    
 0003.296387, 000975,  0.975, _,    -00036, 000082, -00031,    
 0003.297363, 000975,  0.975, _,    -00036, 000077, -00033,    
 0003.298340, 000977,  0.977, _,    -00036, 000073, -00038,    
 0003.299316, 000977,  0.977, _,    -00036, 000077, -00040,    
 0003.300293, 000976,  0.976, _,    -00035, 000082, -00036,    
 0003.301270, 000975,  0.975, _,    -00036, 000083, -00033,    
 0003.302246, 000974,  0.974, _,    -00039, 000079, -00036,    
 0003.303223, 000975,  0.975, _,    -00039, 000079, -00037,    
 0003.304199, 000975,  0.975, _,    -00037, 000077, -00034,    
 0003.305176, 000975,  0.975, _,    -00039, 000077, -00030,    
 0003.306152, 000975,  0.975, _,    -00039, 000076, -00033,    
 0003.307129, 000975,  0.975, _,    -00038, 000078, -00038,    
 0003.308105, 000975,  0.975, _,    -00035, 000082, -00038,    
 0003.309082, 000977,  0.977, _,    -00033, 000085, -00034,    
 0003.310059, 000977,  0.977, _,    -00036, 000081, -00029,    
 0003.311035, 000975,  0.975, _,    -00040, 000078, -00026,    
 0003.312012, 000978,  0.978, _,    -00043, 000081, -00029,    
 0003.312988, 000978,  0.978, _,    -00039, 000082, -00033,    
 0003.313965, 000978,  0.978, _,    -00036, 000081, -00032,    
 0003.314941, 000977,  0.977, _,    -00039, 000075, -00030,    
 0003.315918, 000978,  0.978, _,    -00042, 000070, -00027,    
 0003.316895, 000978,  0.978, _,    -00039, 000075, -00029,    
 0003.318359, 000978,  0.978, _,    -00031, 000083, -00034,    
 0003.319336, 000980,  0.980, _,    -00026, 000083, -00034,    
 0003.320312, 000976,  0.976, _,    -00025, 000082, -00031,    
 0003.321289, 000976,  0.976, _,    -00025, 000081, -00028,    
 0003.322266, 000978,  0.978, _,    -00026, 000077, -00029,    
 0003.323242, 000978,  0.978, _,    -00030, 000076, -00032,    
 0003.324219, 000978,  0.978, _,    -00034, 000077, -00034,    
 0003.325195, 000978,  0.978, _,    -00036, 000078, -00037,    
 0003.326172, 000978,  0.978, _,    -00037, 000082, -00042,    
 0003.327148, 000978,  0.978, _,    -00039, 000081, -00038,    
 0003.328125, 000977,  0.977, _,    -00038, 000079, -00031,    
 0003.329102, 000979,  0.979, _,    -00035, 000076, -00027,    
 0003.330078, 000977,  0.977, _,    -00031, 000075, -00034,    
 0003.331055, 000977,  0.977, _,    -00031, 000076, -00039,    
 0003.332031, 000978,  0.978, _,    -00036, 000073, -00036,    
 0003.333008, 000978,  0.978, _,    -00039, 000068, -00033,    
 0003.333984, 000978,  0.978, _,    -00040, 000067, -00033,    
 0003.334961, 000979,  0.979, _,    -00041, 000073, -00030,    
 0003.335938, 000976,  0.976, _,    -00041, 000081, -00025,    
 0003.336914, 000977,  0.977, _,    -00037, 000084, -00032,    
 0003.338379, 000978,  0.978, _,    -00035, 000082, -00038,    
 0003.339355, 000980,  0.980, _,    -00037, 000078, -00037,    
 0003.340332, 000977,  0.977, _,    -00037, 000075, -00032,    
 0003.341309, 000986,  0.986, _,    -00035, 000074, -00030,    
 0003.342285, 000977,  0.977, _,    -00034, 000077, -00029,    
 0003.343262, 000977,  0.977, _,    -00035, 000077, -00033,    
 0003.344238, 000976,  0.976, _,    -00037, 000078, -00034,    
 0003.345215, 000975,  0.975, _,    -00036, 000082, -00033,    
 0003.346191, 000975,  0.975, _,    -00041, 000084, -00029,    
 0003.347168, 000975,  0.975, _,    -00045, 000083, -00026,    
 0003.348145, 000976,  0.976, _,    -00040, 000084, -00033,    
 0003.349121, 000977,  0.977, _,    -00039, 000084, -00041,    
 0003.350098, 000975,  0.975, _,    -00040, 000080, -00040,    
 0003.351074, 000975,  0.975, _,    -00043, 000074, -00041,    
 0003.352051, 000975,  0.975, _,    -00041, 000071, -00041,    
 0003.353027, 000975,  0.975, _,    -00032, 000071, -00035,    
 0003.354004, 000976,  0.976, _,    -00030, 000073, -00032,    
 0003.354980, 000975,  0.975, _,    -00039, 000078, -00035,    
 0003.355957, 000975,  0.975, _,    -00046, 000080, -00038,    
 0003.356934, 000974,  0.974, _,    -00044, 000079, -00037,    
 0003.358398, 000976,  0.976, _,    -00037, 000078, -00033,    
 0003.359375, 000977,  0.977, _,    -00036, 000077, -00031,    
 0003.360352, 000977,  0.977, _,    -00043, 000078, -00037,    
 0003.361328, 000975,  0.975, _,    -00045, 000080, -00036,    
 0003.362305, 000975,  0.975, _,    -00039, 000080, -00032,    
 0003.363281, 000974,  0.974, _,    -00029, 000079, -00031,    
 0003.364258, 000975,  0.975, _,    -00029, 000076, -00031,    
 0003.365234, 000975,  0.975, _,    -00035, 000074, -00030,    
 0003.366211, 000975,  0.975, _,    -00041, 000077, -00030,    
 0003.367188, 000975,  0.975, _,    -00042, 000081, -00032,    
 0003.368164, 000976,  0.976, _,    -00038, 000082, -00033,    
 0003.369141, 000979,  0.979, _,    -00034, 000082, -00032,    
 0003.370117, 000977,  0.977, _,    -00035, 000081, -00030,    
 0003.371094, 000978,  0.978, _,    -00039, 000077, -00027,    
 0003.372070, 000978,  0.978, _,    -00041, 000072, -00028,    
 0003.373047, 000978,  0.978, _,    -00037, 000073, -00032,    
 0003.374023, 000977,  0.977, _,    -00031, 000075, -00038,    
 0003.375000, 000978,  0.978, _,    -00031, 000076, -00044,    
 0003.375977, 000978,  0.978, _,    -00033, 000078, -00041,    
 0003.376953, 000977,  0.977, _,    -00038, 000079, -00037,    
 0003.377930, 000978,  0.978, _,    -00042, 000078, -00034,    
 0003.378906, 000980,  0.980, _,    -00044, 000076, -00034,    
 0003.380371, 000976,  0.976, _,    -00042, 000080, -00033,    
 0003.381348, 000977,  0.977, _,    -00038, 000082, -00033,    
 0003.382324, 000978,  0.978, _,    -00034, 000080, -00036,    
 0003.383301, 000977,  0.977, _,    -00032, 000080, -00037,    
 0003.384277, 000978,  0.978, _,    -00033, 000080, -00034,    
 0003.385254, 000978,  0.978, _,    -00033, 000080, -00031,    
 0003.386230, 000978,  0.978, _,    -00032, 000078, -00028,    
 0003.387207, 000978,  0.978, _,    -00032, 000077, -00030,    
 0003.388184, 000977,  0.977, _,    -00034, 000078, -00032,    
 0003.389160, 000979,  0.979, _,    -00034, 000079, -00032,    
 0003.390137, 000978,  0.978, _,    -00032, 000082, -00029,    
 0003.391113, 000977,  0.977, _,    -00035, 000083, -00027,    
 0003.392090, 000978,  0.978, _,    -00041, 000080, -00030,    
 0003.393066, 000977,  0.977, _,    -00043, 000079, -00034,    
 0003.394043, 000978,  0.978, _,    -00043, 000080, -00039,    
 0003.395020, 000978,  0.978, _,    -00039, 000075, -00038,    
 0003.395996, 000978,  0.978, _,    -00031, 000070, -00036,    
 0003.396973, 000978,  0.978, _,    -00026, 000070, -00033,    
 0003.397949, 000978,  0.978, _,    -00030, 000073, -00034,    
 0003.398926, 000978,  0.978, _,    -00035, 000077, -00037,    
