 time, start,  dur,     perc,  X,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8671, 898496, 001876,  1.876, X,    -00196, -00009, 008395,    -00035, 000081, -00039,    
 8671, 900397, 001876,  1.876, X,    -00233, -00005, 008380,    -00040, 000077, -00036,    
 8671, 902298, 001874,  1.874, X,    -00210, -00014, 008406,    -00035, 000071, -00034,    
 8671, 904197, 001877,  1.877, X,    -00195, -00027, 008401,    -00037, 000078, -00033,    
 8671, 906099, 001874,  1.874, X,    -00185, -00027, 008407,    -00038, 000079, -00031,    
 8671, 907998, 001875,  1.875, X,    -00224, -00012, 008371,    -00040, 000081, -00032,    
 8671, 909897, 001876,  1.876, X,    -00219, 000018, 008364,    -00037, 000087, -00035,    
 8671, 911799, 001875,  1.875, X,    -00219, -00009, 008315,    -00033, 000078, -00036,    
 8671, 913699, 001876,  1.876, X,    -00213, -00027, 008364,    -00041, 000076, -00031,    
 8671, 915600, 001881,  1.881, X,    -00226, 000011, 008432,    -00037, 000076, -00026,    
 8671, 917506, 001877,  1.877, X,    -00213, -00045, 008393,    -00042, 000075, -00040,    
 8671, 919408, 001877,  1.877, X,    -00156, -00005, 008403,    -00036, 000074, -00034,    
 8671, 921311, 001874,  1.874, X,    -00208, -00054, 008387,    -00032, 000075, -00037,    
 8671, 923210, 001875,  1.875, X,    -00208, -00003, 008367,    -00041, 000072, -00033,    
 8671, 925110, 001876,  1.876, X,    -00226, -00017, 008373,    -00036, 000079, -00034,    
 8671, 927011, 001875,  1.875, X,    -00202, 000001, 008374,    -00038, 000077, -00040,    
 8671, 928911, 001877,  1.877, X,    -00210, -00025, 008374,    -00040, 000075, -00037,    
 8671, 930814, 001875,  1.875, X,    -00211, -00028, 008368,    -00036, 000075, -00040,    
 8671, 932714, 001875,  1.875, X,    -00189, 000010, 008421,    -00039, 000075, -00030,    
 8671, 934614, 001875,  1.875, X,    -00192, -00010, 008343,    -00040, 000075, -00035,    
 8671, 936513, 001874,  1.874, X,    -00203, -00040, 008429,    -00035, 000074, -00027,    
 8671, 938412, 001877,  1.877, X,    -00221, -00027, 008416,    -00033, 000080, -00033,    
 8671, 940314, 001876,  1.876, X,    -00217, -00021, 008386,    -00035, 000077, -00039,    
 8671, 942214, 001875,  1.875, X,    -00263, 000005, 008417,    -00038, 000090, -00031,    
 8671, 944114, 001874,  1.874, X,    -00248, -00007, 008405,    -00033, 000080, -00031,    
 8671, 946014, 001875,  1.875, X,    -00203, -00038, 008418,    -00038, 000078, -00027,    
 8671, 947914, 001873,  1.873, X,    -00220, 000001, 008346,    -00037, 000074, -00029,    
 8671, 949812, 001877,  1.877, X,    -00179, -00035, 008365,    -00034, 000072, -00033,    
 8671, 951713, 001875,  1.875, X,    -00208, -00014, 008345,    -00034, 000075, -00027,    
 8671, 953613, 001876,  1.876, X,    -00230, 000007, 008369,    -00035, 000076, -00034,    
 8671, 955514, 001873,  1.873, X,    -00242, -00019, 008365,    -00036, 000077, -00033,    
 8671, 957412, 001874,  1.874, X,    -00227, -00051, 008358,    -00036, 000082, -00028,    
 8671, 959311, 001877,  1.877, X,    -00213, -00044, 008402,    -00034, 000080, -00035,    
 8671, 961213, 001875,  1.875, X,    -00181, -00006, 008368,    -00037, 000075, -00024,    
 8671, 963113, 001876,  1.876, X,    -00220, -00016, 008362,    -00040, 000084, -00032,    
 8671, 965014, 001875,  1.875, X,    -00220, -00025, 008332,    -00037, 000070, -00030,    
 8671, 966914, 001874,  1.874, X,    -00184, -00020, 008388,    -00035, 000073, -00031,    
 8671, 968856, 001889,  1.889, X,    -00213, -00018, 008381,    -00034, 000085, -00028,    
 8671, 970771, 001878,  1.878, X,    -00190, 000003, 008423,    -00034, 000074, -00034,    
 8671, 972675, 001882,  1.882, X,    -00227, -00054, 008356,    -00031, 000075, -00038,    
 8671, 974581, 001880,  1.880, X,    -00208, -00026, 008416,    -00032, 000079, -00036,    
 8671, 976486, 001875,  1.875, X,    -00228, -00024, 008367,    -00034, 000087, -00027,    
 8671, 978386, 001877,  1.877, X,    -00228, -00014, 008372,    -00037, 000082, -00029,    
 8671, 980288, 001878,  1.878, X,    -00213, -00010, 008334,    -00032, 000077, -00034,    
 8671, 982191, 001876,  1.876, X,    -00210, -00019, 008380,    -00034, 000089, -00030,    
 8671, 984092, 001874,  1.874, X,    -00201, -00017, 008367,    -00035, 000078, -00021,    
 8671, 985991, 001876,  1.876, X,    -00196, -00021, 008373,    -00034, 000080, -00025,    
 8671, 987891, 001875,  1.875, X,    -00193, -00008, 008366,    -00035, 000082, -00026,    
 8671, 989790, 001877,  1.877, X,    -00203, 000004, 008350,    -00030, 000078, -00039,    
 8671, 991693, 001875,  1.875, X,    -00201, 000015, 008448,    -00028, 000076, -00042,    
 8671, 993592, 001881,  1.881, X,    -00191, -00039, 008363,    -00036, 000075, -00027,    
 8671, 995498, 001876,  1.876, X,    -00190, -00017, 008324,    -00028, 000082, -00027,    
 8671, 997399, 001875,  1.875, X,    -00218, -00023, 008375,    -00036, 000082, -00022,    
 8671, 999299, 001883,  1.883, X,    -00250, -00008, 008355,    -00041, 000068, -00026,    
 8672, 001209, 001878,  1.878, X,    -00218, 000006, 008394,    -00037, 000080, -00037,    
 8672, 003113, 001876,  1.876, X,    -00254, -00013, 008422,    -00044, 000082, -00034,    
 8672, 005014, 001876,  1.876, X,    -00219, -00029, 008378,    -00043, 000076, -00034,    
 8672, 006915, 001875,  1.875, X,    -00224, -00008, 008371,    -00038, 000074, -00031,    
 8672, 008815, 001878,  1.878, X,    -00248, -00001, 008368,    -00038, 000075, -00032,    
 8672, 010718, 001878,  1.878, X,    -00176, 000008, 008391,    -00036, 000073, -00032,    
 8672, 012621, 001875,  1.875, X,    -00213, -00004, 008381,    -00027, 000071, -00035,    
 8672, 014521, 001874,  1.874, X,    -00229, -00044, 008371,    -00031, 000081, -00033,    
 8672, 016420, 001874,  1.874, X,    -00245, -00051, 008439,    -00038, 000089, -00024,    
 8672, 018319, 001877,  1.877, X,    -00226, -00016, 008423,    -00040, 000073, -00032,    
 8672, 020222, 001876,  1.876, X,    -00172, -00036, 008261,    -00028, 000076, -00041,    
 8672, 022123, 001875,  1.875, X,    -00219, -00019, 008257,    -00034, 000077, -00035,    
 8672, 024023, 001877,  1.877, X,    -00196, -00016, 008300,    -00038, 000078, -00032,    
 8672, 025925, 001876,  1.876, X,    -00197, 000008, 008304,    -00034, 000074, -00032,    
 8672, 027826, 001874,  1.874, X,    -00184, -00044, 008331,    -00033, 000073, -00036,    
 8672, 029724, 001878,  1.878, X,    -00182, -00016, 008411,    -00032, 000070, -00032,    
 8672, 031627, 001876,  1.876, X,    -00212, -00020, 008386,    -00033, 000072, -00043,    
 8672, 033527, 001875,  1.875, X,    -00166, -00022, 008445,    -00035, 000075, -00028,    
 8672, 035427, 001874,  1.874, X,    -00187, -00041, 008383,    -00031, 000082, -00034,    
 8672, 037326, 001877,  1.877, X,    -00255, -00037, 008432,    -00037, 000079, -00030,    
 8672, 039228, 001877,  1.877, X,    -00207, 000002, 008348,    -00038, 000086, -00029,    
 8672, 041129, 001877,  1.877, X,    -00165, 000019, 008375,    -00027, 000077, -00031,    
 8672, 043030, 001875,  1.875, X,    -00229, -00010, 008376,    -00032, 000077, -00030,    
 8672, 044929, 001875,  1.875, X,    -00222, -00017, 008372,    -00036, 000080, -00027,    
 8672, 046828, 001875,  1.875, X,    -00201, -00023, 008357,    -00035, 000078, -00036,    
 8672, 048727, 001877,  1.877, X,    -00160, 000009, 008313,    -00034, 000076, -00039,    
 8672, 050628, 001876,  1.876, X,    -00226, 000019, 008369,    -00035, 000075, -00040,    
 8672, 052528, 001873,  1.873, X,    -00242, 000014, 008367,    -00037, 000077, -00037,    
 8672, 054475, 001884,  1.884, X,    -00224, -00014, 008372,    -00036, 000080, -00030,    
 8672, 056385, 001875,  1.875, X,    -00249, -00020, 008369,    -00037, 000078, -00029,    
 8672, 058285, 001879,  1.879, X,    -00209, 000017, 008331,    -00040, 000078, -00030,    
 8672, 060190, 001875,  1.875, X,    -00173, -00030, 008284,    -00034, 000077, -00031,    
 8672, 062091, 001875,  1.875, X,    -00212, -00028, 008346,    -00030, 000077, -00031,    
 8672, 063991, 001875,  1.875, X,    -00212, -00016, 008398,    -00030, 000068, -00036,    
 8672, 065891, 001875,  1.875, X,    -00187, -00037, 008373,    -00031, 000070, -00030,    
 8672, 067791, 001874,  1.874, X,    -00203, -00053, 008325,    -00030, 000083, -00033,    
 8672, 069689, 001879,  1.879, X,    -00181, -00013, 008277,    -00029, 000081, -00030,    
 8672, 071593, 001880,  1.880, X,    -00228, -00042, 008425,    -00036, 000068, -00028,    
 8672, 073498, 001874,  1.874, X,    -00190, -00005, 008431,    -00031, 000074, -00032,    
 8672, 075397, 001874,  1.874, X,    -00222, -00020, 008433,    -00035, 000081, -00032,    
 8672, 077296, 001875,  1.875, X,    -00188, -00028, 008372,    -00031, 000081, -00039,    
 8672, 079196, 001878,  1.878, X,    -00243, -00020, 008396,    -00035, 000074, -00038,    
 8672, 081100, 001876,  1.876, X,    -00196, -00041, 008369,    -00040, 000071, -00028,    
 8672, 083001, 001875,  1.875, X,    -00203, -00028, 008383,    -00040, 000082, -00037,    
 8672, 084901, 001874,  1.874, X,    -00226, -00011, 008328,    -00037, 000076, -00038,    
 8672, 086801, 001874,  1.874, X,    -00231, -00024, 008355,    -00045, 000066, -00039,    
 8672, 088700, 001879,  1.879, X,    -00172, -00006, 008345,    -00046, 000072, -00037,    
 8672, 090610, 001874,  1.874, X,    -00213, -00029, 008359,    -00038, 000072, -00045,    
 8672, 092509, 001876,  1.876, X,    -00193, 000008, 008365,    -00032, 000082, -00036,    
 8672, 094410, 001872,  1.872, X,    -00183, -00005, 008350,    -00037, 000078, -00027,    
 8672, 096307, 001875,  1.875, X,    -00186, -00033, 008422,    -00035, 000071, -00028,    
 8672, 098207, 001877,  1.877, X,    -00179, -00019, 008459,    -00031, 000072, -00034,    
 8672, 100109, 001876,  1.876, X,    -00159, 000008, 008418,    -00032, 000081, -00034,    
 8672, 102010, 001877,  1.877, X,    -00201, 000007, 008377,    -00033, 000079, -00037,    
 8672, 103912, 001874,  1.874, X,    -00228, -00026, 008311,    -00032, 000081, -00037,    
 8672, 105811, 001874,  1.874, X,    -00202, -00013, 008377,    -00038, 000075, -00031,    
 8672, 107709, 001875,  1.875, X,    -00183, -00018, 008362,    -00039, 000078, -00036,    
 8672, 109607, 001877,  1.877, X,    -00213, -00065, 008346,    -00040, 000079, -00036,    
 8672, 111509, 001874,  1.874, X,    -00196, -00039, 008419,    -00038, 000082, -00033,    
 8672, 113408, 001874,  1.874, X,    -00218, -00014, 008398,    -00032, 000086, -00037,    
 8672, 115307, 001877,  1.877, X,    -00241, -00024, 008351,    -00038, 000074, -00033,    
 8672, 117209, 001875,  1.875, X,    -00221, -00006, 008317,    -00035, 000078, -00033,    
 8672, 119109, 001882,  1.882, X,    -00225, 000008, 008359,    -00035, 000074, -00036,    
 8672, 121017, 001876,  1.876, X,    -00205, -00018, 008410,    -00031, 000070, -00042,    
 8672, 122919, 001874,  1.874, X,    -00177, -00013, 008401,    -00032, 000071, -00037,    
 8672, 124817, 001875,  1.875, X,    -00205, -00033, 008415,    -00033, 000084, -00036,    
 8672, 126716, 001875,  1.875, X,    -00204, -00058, 008410,    -00035, 000082, -00036,    
 8672, 128616, 001877,  1.877, X,    -00178, -00046, 008441,    -00035, 000074, -00034,    
 8672, 130518, 001875,  1.875, X,    -00188, -00051, 008376,    -00037, 000072, -00031,    
 8672, 132418, 001874,  1.874, X,    -00195, -00028, 008391,    -00037, 000079, -00034,    
 8672, 134317, 001873,  1.873, X,    -00224, -00044, 008378,    -00034, 000075, -00035,    
 8672, 136216, 001875,  1.875, X,    -00211, -00008, 008399,    -00034, 000075, -00032,    
 8672, 138161, 001903,  1.903, X,    -00186, -00036, 008429,    -00039, 000078, -00032,    
 8672, 140090, 001878,  1.878, X,    -00264, -00003, 008373,    -00032, 000074, -00036,    
 8672, 141992, 001876,  1.876, X,    -00240, -00024, 008349,    -00045, 000070, -00036,    
 8672, 143893, 001876,  1.876, X,    -00203, -00012, 008325,    -00039, 000076, -00032,    
 8672, 145794, 001874,  1.874, X,    -00245, 000005, 008373,    -00039, 000074, -00043,    
 8672, 147692, 001874,  1.874, X,    -00214, -00025, 008322,    -00038, 000072, -00032,    
 8672, 149590, 001886,  1.886, X,    -00182, -00025, 008384,    -00041, 000079, -00028,    
 8672, 151501, 001876,  1.876, X,    -00201, 000009, 008388,    -00038, 000078, -00024,    
 8672, 153402, 001874,  1.874, X,    -00201, -00046, 008346,    -00035, 000078, -00036,    
 8672, 155300, 001875,  1.875, X,    -00232, -00042, 008436,    -00037, 000071, -00041,    
 8672, 157200, 001876,  1.876, X,    -00238, -00039, 008374,    -00038, 000076, -00028,    
 8672, 159101, 001878,  1.878, X,    -00209, -00005, 008274,    -00034, 000084, -00026,    
 8672, 161005, 001878,  1.878, X,    -00220, -00028, 008370,    -00042, 000078, -00029,    
 8672, 162908, 001877,  1.877, X,    -00206, 000006, 008385,    -00045, 000081, -00030,    
 8672, 164809, 001875,  1.875, X,    -00192, -00025, 008436,    -00037, 000076, -00036,    
 8672, 166708, 001876,  1.876, X,    -00206, -00013, 008344,    -00033, 000076, -00033,    
 8672, 168609, 001877,  1.877, X,    -00209, 000006, 008294,    -00035, 000073, -00030,    
 8672, 170510, 001876,  1.876, X,    -00202, 000004, 008334,    -00041, 000073, -00033,    
 8672, 172411, 001876,  1.876, X,    -00223, -00006, 008382,    -00040, 000087, -00037,    
 8672, 174311, 001875,  1.875, X,    -00237, -00038, 008356,    -00031, 000083, -00026,    
 8672, 176211, 001875,  1.875, X,    -00249, -00010, 008348,    -00038, 000075, -00028,    
 8672, 178111, 001874,  1.874, X,    -00207, -00052, 008348,    -00032, 000077, -00035,    
 8672, 180027, 001877,  1.877, X,    -00215, -00042, 008415,    -00036, 000072, -00032,    
 8672, 181929, 001877,  1.877, X,    -00188, -00027, 008400,    -00032, 000078, -00030,    
 8672, 183830, 001875,  1.875, X,    -00224, -00025, 008363,    -00029, 000077, -00031,    
 8672, 185729, 001873,  1.873, X,    -00238, -00021, 008394,    -00034, 000074, -00035,    
 8672, 187627, 001874,  1.874, X,    -00233, -00011, 008359,    -00031, 000076, -00033,    
 8672, 189526, 001877,  1.877, X,    -00231, -00018, 008364,    -00033, 000079, -00031,    
 8672, 191428, 001876,  1.876, X,    -00219, -00008, 008371,    -00035, 000081, -00034,    
 8672, 193328, 001876,  1.876, X,    -00200, 000003, 008408,    -00033, 000071, -00037,    
 8672, 195229, 001877,  1.877, X,    -00199, -00005, 008365,    -00032, 000070, -00038,    
 8672, 197130, 001875,  1.875, X,    -00225, -00006, 008367,    -00026, 000073, -00036,    
 8672, 199030, 001879,  1.879, X,    -00229, -00014, 008424,    -00038, 000077, -00032,    
 8672, 200934, 001877,  1.877, X,    -00238, -00012, 008367,    -00037, 000079, -00042,    
 8672, 202836, 001874,  1.874, X,    -00255, 000010, 008355,    -00034, 000081, -00039,    
 8672, 204735, 001874,  1.874, X,    -00192, -00003, 008331,    -00039, 000077, -00033,    
 8672, 206633, 001875,  1.875, X,    -00230, -00047, 008355,    -00034, 000078, -00032,    
 8672, 208532, 001879,  1.879, X,    -00246, -00029, 008374,    -00031, 000071, -00033,    
 8672, 210436, 001876,  1.876, X,    -00194, -00015, 008339,    -00031, 000073, -00035,    
 8672, 212337, 001878,  1.878, X,    -00239, -00077, 008447,    -00040, 000072, -00036,    
 8672, 214240, 001875,  1.875, X,    -00255, -00030, 008381,    -00036, 000076, -00035,    
 8672, 216140, 001873,  1.873, X,    -00206, -00035, 008427,    -00035, 000075, -00030,    
 8672, 218038, 001875,  1.875, X,    -00208, 000017, 008374,    -00044, 000083, -00027,    
 8672, 219936, 001876,  1.876, X,    -00206, -00030, 008412,    -00036, 000082, -00027,    
 8672, 221837, 001876,  1.876, X,    -00241, 000014, 008430,    -00034, 000072, -00027,    
 8672, 223782, 001884,  1.884, X,    -00233, 000007, 008349,    -00038, 000072, -00029,    
 8672, 225693, 001877,  1.877, X,    -00205, -00045, 008306,    -00035, 000075, -00033,    
 8672, 227596, 001881,  1.881, X,    -00235, 000015, 008379,    -00038, 000076, -00030,    
 8672, 229502, 001878,  1.878, X,    -00250, -00040, 008413,    -00029, 000079, -00027,    
 8672, 231406, 001878,  1.878, X,    -00198, -00007, 008395,    -00028, 000077, -00030,    
 8672, 233309, 001876,  1.876, X,    -00208, -00047, 008431,    -00033, 000072, -00036,    
 8672, 235210, 001874,  1.874, X,    -00210, -00025, 008336,    -00034, 000072, -00029,    
 8672, 237110, 001875,  1.875, X,    -00215, 000025, 008391,    -00032, 000074, -00034,    
 8672, 239010, 001878,  1.878, X,    -00199, 000001, 008387,    -00031, 000080, -00037,    
 8672, 240913, 001876,  1.876, X,    -00212, -00003, 008379,    -00032, 000076, -00028,    
 8672, 242815, 001876,  1.876, X,    -00227, -00003, 008378,    -00038, 000070, -00032,    
 8672, 244716, 001874,  1.874, X,    -00224, -00019, 008401,    -00027, 000073, -00033,    
 8672, 246616, 001875,  1.875, X,    -00186, -00026, 008329,    -00024, 000075, -00035,    
 8672, 248515, 001877,  1.877, X,    -00197, -00025, 008365,    -00035, 000069, -00031,    
 8672, 250417, 001876,  1.876, X,    -00245, -00040, 008390,    -00035, 000072, -00028,    
 8672, 252319, 001874,  1.874, X,    -00214, -00042, 008364,    -00034, 000082, -00033,    
 8672, 254218, 001875,  1.875, X,    -00207, -00039, 008381,    -00039, 000078, -00028,    
 8672, 256118, 001875,  1.875, X,    -00195, -00026, 008303,    -00044, 000073, -00028,    
 8672, 258018, 001874,  1.874, X,    -00230, -00013, 008324,    -00034, 000073, -00029,    
 8672, 259916, 001878,  1.878, X,    -00220, 000011, 008325,    -00033, 000078, -00033,    
 8672, 261819, 001877,  1.877, X,    -00198, -00031, 008413,    -00037, 000076, -00030,    
 8672, 263721, 001875,  1.875, X,    -00220, -00009, 008456,    -00034, 000083, -00036,    
 8672, 265621, 001873,  1.873, X,    -00188, 000014, 008418,    -00037, 000078, -00019,    
