 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,         rMx1,   rMy1,   rMz1,      rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,      
 475.910, 458848391, 005139625,  0.514, _,    1912.9, 2021.8, 1129.8, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000079, -00006,    -00548, -00149, 008186,    -00046, -00045, -00019,    001068234433, 000024255851, 000049239242, -00093722210,     0.2865,  0.2011,  0.9432,    -0.0181, -0.0662,  1.0007,     0.0120,  0.0123,  0.0051,    -0.004378, -0.009802,  0.007595,     0.3806,  0.9247,     0.8969, -0.0460,  0.0056, -0.4399,    -0.0054,  0.0714,  0.0371,  0.0334,    -0.0205, -0.0143, -0.9111,     0.0164,  0.0221, -0.0025,    
 475.920, 468848350, 005138750,  0.514, _,    1932.9, 2021.8, 1157.8, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000089, -00003,    -00901, 000330, 008174,    000024, 000038, -00006,    001068225920, 000024285798, 000049255158, -00093803091,     0.2528,  0.1453,  0.9602,     0.0402, -0.1093,  0.9993,    -0.0101, -0.0064,  0.0016,    -0.004319, -0.009804,  0.007584,     0.3190,  0.9477,     0.8969, -0.0467,  0.0060, -0.4398,    -0.0079, -0.0661,  0.0383,  0.0139,    -0.0196, -0.0130, -0.9107,    -0.0058,  0.0034, -0.0060,    
 475.930, 478848641, 005127459,  0.513, _,    1932.9, 2021.8, 1184.1, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000084, -00006,    -00494, -00052, 008076,    -00025, -00030, -00005,    001068231776, 000024176519, 000049151147, -00093819187,     0.2753,  0.1732,  0.9432,    -0.0063, -0.0596,  0.9875,     0.0080,  0.0067,  0.0013,    -0.004372, -0.009781,  0.007571,     0.3570,  0.9341,     0.8970, -0.0461,  0.0055, -0.4397,    -0.0026,  0.0568, -0.0498,  0.0189,    -0.0211, -0.0129, -0.9105,     0.0124,  0.0164, -0.0062,    
 475.940, 488850433, 005140833,  0.514, _,    1953.0, 2021.8, 1184.1, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000084, -00006,    -00915, 000471, 008399,    000037, 000032, 000000,    001068223579, 000024301891, 000049227716, -00093839972,     0.2472,  0.1732,  0.9432,     0.0574, -0.1110,  1.0263,    -0.0085, -0.0099,  0.0000,    -0.004320, -0.009751,  0.007565,     0.3394,  0.9407,     0.8969, -0.0469,  0.0055, -0.4396,    -0.0048, -0.0766, -0.0041,  0.0069,    -0.0197, -0.0132, -0.9101,    -0.0042, -0.0001, -0.0076,    
 475.950, 498848433, 005136042,  0.514, _,    1969.8, 2021.8, 1207.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00015, 000086, -00004,    -00422, 000156, 007975,    -00020, -00027, 000004,    001068234873, 000024137600, 000049095175, -00093823243,     0.2191,  0.1620,  0.9545,     0.0190, -0.0509,  0.9754,     0.0072,  0.0053, -0.0011,    -0.004348, -0.009804,  0.007562,     0.3131,  0.9497,     0.8970, -0.0462,  0.0059, -0.4396,    -0.0098,  0.0692,  0.0480,  0.0012,    -0.0210, -0.0140, -0.9100,     0.0115,  0.0151, -0.0086,    
 475.960, 508848516, 005134959,  0.513, _,    1969.8, 2021.8, 1207.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000079, -00011,    -00624, 000098, 008262,    -00002, 000004, -00004,    001068228862, 000024165953, 000049155110, -00093853001,     0.2753,  0.2011,  0.9148,     0.0119, -0.0755,  1.0099,    -0.0011,  0.0005,  0.0011,    -0.004395, -0.009766,  0.007560,     0.3842,  0.9233,     0.8970, -0.0458,  0.0053, -0.4396,     0.0018,  0.0365, -0.0642,  0.0006,    -0.0202, -0.0125, -0.9102,     0.0033,  0.0103, -0.0065,    
 475.970, 518848225, 005138458,  0.514, _,    1986.8, 2021.8, 1229.8, 0978.8, 1261.1, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000081, -00009,    -00690, 000118, 008191,    000006, 000007, 000012,    001068238779, 000024048549, 000049108622, -00093794595,     0.2865,  0.1899,  0.9261,     0.0144, -0.0835,  1.0013,    -0.0019, -0.0016, -0.0032,    -0.004349, -0.009751,  0.007532,     0.3782,  0.9257,     0.8971, -0.0464,  0.0054, -0.4394,    -0.0120, -0.0565,  0.0124,  0.0397,    -0.0190, -0.0134, -0.9101,     0.0025,  0.0082, -0.0107,    
 475.980, 528848350, 005136791,  0.514, _,    1986.8, 2021.8, 1256.1, 0978.8, 1261.1, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000079, -00006,    -00745, 000168, 008169,    -00014, -00011, 000003,    001068240873, 000024084704, 000049121625, -00093754656,     0.2584,  0.2011,  0.9432,     0.0205, -0.0902,  0.9987,     0.0029,  0.0037, -0.0008,    -0.004303, -0.009787,  0.007520,     0.3654,  0.9309,     0.8971, -0.0467,  0.0061, -0.4393,    -0.0074, -0.0243,  0.0712,  0.0123,    -0.0201, -0.0136, -0.9095,     0.0072,  0.0135, -0.0083,    
 475.990, 538848516, 005137167,  0.514, _,    2005.9, 2021.8, 1256.1, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000081, -00006,    -00711, 000302, 008232,    000020, 000016, 000017,    001068251920, 000023998836, 000049073208, -00093676135,     0.2584,  0.1899,  0.9432,     0.0368, -0.0861,  1.0063,    -0.0043, -0.0053, -0.0045,    -0.004269, -0.009742,  0.007504,     0.3590,  0.9334,     0.8972, -0.0473,  0.0058, -0.4391,    -0.0111, -0.0614, -0.0298,  0.0221,    -0.0212, -0.0125, -0.9093,     0.0000,  0.0044, -0.0120,    
 476.000, 548852433, 005134792,  0.513, _,    2010.6, 2021.8, 1281.8, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000082, -00005,    -00581, 000082, 008162,    -00022, -00012, 000002,    001068255970, 000024010057, 000049094096, -00093616110,     0.2640,  0.1844,  0.9489,     0.0100, -0.0702,  0.9978,     0.0032,  0.0059, -0.0005,    -0.004295, -0.009774,  0.007471,     0.3566,  0.9343,     0.8973, -0.0468,  0.0061, -0.4388,    -0.0152,  0.0555,  0.0286,  0.0470,    -0.0221, -0.0136, -0.9090,     0.0075,  0.0156, -0.0080,    
 476.010, 558849225, 005144000,  0.514, _,    2010.6, 2021.8, 1300.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000082, -00003,    -00939, 000480, 008285,    000030, 000023, 000009,    001068261229, 000024005444, 000049057594, -00093576405,     0.2416,  0.1844,  0.9602,     0.0585, -0.1139,  1.0126,    -0.0061, -0.0080, -0.0024,    -0.004241, -0.009746,  0.007471,     0.3411,  0.9400,     0.8973, -0.0475,  0.0061, -0.4388,    -0.0034, -0.0760, -0.0007, -0.0027,    -0.0214, -0.0126, -0.9083,    -0.0019,  0.0018, -0.0099,    
 476.020, 568848600, 005144625,  0.514, _,    2010.8, 2022.8, 1300.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000084, -00009,    -00664, -00020, 008170,    -00022, -00028, -00008,    001068262718, 000023959387, 000048983273, -00093610133,     0.2865,  0.1732,  0.9261,    -0.0024, -0.0804,  0.9988,     0.0075,  0.0059,  0.0021,    -0.004254, -0.009701,  0.007439,     0.3698,  0.9291,     0.8975, -0.0475,  0.0056, -0.4385,    -0.0049,  0.0001, -0.0522,  0.0465,    -0.0227, -0.0133, -0.9084,     0.0117,  0.0156, -0.0053,    
 476.030, 578848433, 005153958,  0.515, _,    2010.8, 2022.8, 1316.1, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000085, -00008,    -00949, 000452, 008224,    000020, 000026, -00004,    001068261647, 000023896141, 000048984111, -00093638084,     0.2640,  0.1676,  0.9318,     0.0551, -0.1151,  1.0053,    -0.0069, -0.0053,  0.0011,    -0.004202, -0.009672,  0.007430,     0.3499,  0.9368,     0.8975, -0.0483,  0.0056, -0.4384,    -0.0052, -0.0741, -0.0010,  0.0124,    -0.0223, -0.0142, -0.9075,    -0.0027,  0.0043, -0.0064,    
 476.040, 588848808, 005142958,  0.514, _,    2010.8, 2022.8, 1316.1, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000086, -00002,    -00494, -00105, 008173,    -00026, -00027, -00004,    001068262030, 000023792446, 000048910783, -00093698427,     0.2753,  0.1620,  0.9659,    -0.0128, -0.0596,  0.9992,     0.0072,  0.0069,  0.0011,    -0.004210, -0.009715,  0.007398,     0.3436,  0.9391,     0.8976, -0.0479,  0.0061, -0.4381,    -0.0133,  0.0430,  0.0511,  0.0441,    -0.0236, -0.0148, -0.9073,     0.0114,  0.0166, -0.0063,    
 476.050, 598848641, 005140292,  0.514, _,    2010.8, 2022.6, 1336.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000079, -00006,    -00840, 000469, 008317,    000031, 000023, -00011,    001068250500, 000023847178, 000048978466, -00093780581,     0.2584,  0.2011,  0.9432,     0.0571, -0.1018,  1.0165,    -0.0061, -0.0083,  0.0029,    -0.004223, -0.009656,  0.007402,     0.3678,  0.9299,     0.8976, -0.0480,  0.0054, -0.4381,     0.0022, -0.0190, -0.0722, -0.0048,    -0.0234, -0.0135, -0.9067,    -0.0019,  0.0014, -0.0045,    
 476.060, 608848558, 005131625,  0.513, _,    2010.8, 2022.8, 1356.0, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000080, 000000,    -00430, 000082, 008142,    -00011, -00018, -00014,    001068250129, 000023721271, 000048882154, -00093866947,     0.2640,  0.1955,  0.9773,     0.0100, -0.0518,  0.9954,     0.0048,  0.0029,  0.0037,    -0.004265, -0.009697,  0.007394,     0.3560,  0.9345,     0.8977, -0.0473,  0.0057, -0.4381,    -0.0081,  0.0772,  0.0270,  0.0107,    -0.0231, -0.0150, -0.9067,     0.0091,  0.0126, -0.0037,    
 476.070, 618848475, 005138625,  0.514, _,    2010.6, 2022.8, 1356.0, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000087, -00005,    -00817, 000227, 008261,    000006, 000006, -00009,    001068240849, 000023791230, 000048939160, -00093925132,     0.2528,  0.1564,  0.9489,     0.0276, -0.0990,  1.0097,    -0.0016, -0.0016,  0.0024,    -0.004207, -0.009697,  0.007380,     0.3307,  0.9438,     0.8977, -0.0479,  0.0060, -0.4379,    -0.0073, -0.0614,  0.0354,  0.0194,    -0.0219, -0.0138, -0.9066,     0.0026,  0.0081, -0.0050,    
 476.080, 628849058, 005144667,  0.514, _,    2010.8, 2022.8, 1374.6, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000085, -00005,    -00642, 000123, 008028,    -00001, -00002, 000002,    001068246238, 000023701362, 000048841700, -00093937290,     0.2809,  0.1676,  0.9489,     0.0150, -0.0777,  0.9817,     0.0005,  0.0003, -0.0005,    -0.004220, -0.009643,  0.007361,     0.3560,  0.9345,     0.8978, -0.0480,  0.0054, -0.4377,    -0.0048, -0.0090, -0.0643,  0.0273,    -0.0234, -0.0137, -0.9063,     0.0048,  0.0099, -0.0079,    
 476.090, 638848683, 005138750,  0.514, _,    2010.8, 2022.8, 1392.0, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000085, 000004,    -00881, 000329, 008368,    -00015, -00008, 000004,    001068245600, 000023690594, 000048850695, -00093942582,     0.2640,  0.1676,  1.0000,     0.0401, -0.1068,  1.0226,     0.0021,  0.0040, -0.0011,    -0.004162, -0.009634,  0.007350,     0.3311,  0.9436,     0.8978, -0.0486,  0.0056, -0.4377,    -0.0068, -0.0641,  0.0271,  0.0130,    -0.0230, -0.0149, -0.9058,     0.0063,  0.0136, -0.0084,    
 476.100, 648848058, 005135292,  0.514, _,    2010.8, 2022.8, 1392.0, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000082, -00008,    -00672, 000251, 008151,    000018, 000014, 000010,    001068254094, 000023562668, 000048773337, -00093918357,     0.2528,  0.1844,  0.9318,     0.0306, -0.0813,  0.9965,    -0.0037, -0.0048, -0.0027,    -0.004209, -0.009596,  0.007350,     0.3560,  0.9345,     0.8978, -0.0483,  0.0050, -0.4377,    -0.0004,  0.0331, -0.0666, -0.0013,    -0.0244, -0.0150, -0.9056,     0.0005,  0.0048, -0.0100,    
 476.110, 658848141, 005137459,  0.514, _,    2010.8, 2022.8, 1408.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000076, -00005,    -00522, 000076, 008114,    -00026, -00027, 000019,    001068259709, 000023553470, 000048818122, -00093833500,     0.2809,  0.2179,  0.9489,     0.0093, -0.0630,  0.9921,     0.0072,  0.0069, -0.0051,    -0.004269, -0.009591,  0.007348,     0.3880,  0.9217,     0.8978, -0.0476,  0.0046, -0.4377,    -0.0011,  0.0738, -0.0337, -0.0028,    -0.0232, -0.0159, -0.9057,     0.0115,  0.0165, -0.0124,    
 476.120, 668848016, 005134917,  0.513, _,    2010.8, 2022.8, 1408.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000084, -00009,    -00835, 000203, 008225,    000016, 000024, 000012,    001068269065, 000023543073, 000048792911, -00093742661,     0.2584,  0.1732,  0.9261,     0.0247, -0.1012,  1.0054,    -0.0064, -0.0043, -0.0032,    -0.004213, -0.009608,  0.007336,     0.3505,  0.9366,     0.8978, -0.0481,  0.0052, -0.4376,    -0.0088, -0.0527,  0.0532,  0.0129,    -0.0216, -0.0159, -0.9057,    -0.0022,  0.0053, -0.0105,    
 476.130, 678848433, 005133500,  0.513, _,    2010.8, 2022.8, 1431.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000087, -00012,    -00602, 000015, 008067,    -00031, -00015, 000012,    001068276616, 000023478719, 000048775420, -00093681826,     0.2528,  0.1564,  0.9091,     0.0018, -0.0728,  0.9864,     0.0040,  0.0083, -0.0032,    -0.004192, -0.009647,  0.007303,     0.3416,  0.9398,     0.8980, -0.0481,  0.0058, -0.4373,    -0.0143,  0.0067,  0.0629,  0.0430,    -0.0230, -0.0154, -0.9056,     0.0082,  0.0179, -0.0105,    
 476.140, 688848100, 005136625,  0.514, _,    2010.8, 2022.8, 1456.1, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000078, -00010,    -01019, 000321, 008247,    000024, 000035, 000006,    001068279344, 000023512936, 000048794590, -00093632142,     0.2809,  0.2067,  0.9205,     0.0391, -0.1237,  1.0081,    -0.0093, -0.0064, -0.0016,    -0.004191, -0.009587,  0.007301,     0.3906,  0.9206,     0.8980, -0.0484,  0.0052, -0.4373,     0.0035, -0.0357, -0.0648, -0.0002,    -0.0235, -0.0142, -0.9050,    -0.0051,  0.0032, -0.0089,    
 476.150, 698848308, 005138667,  0.514, _,    2010.8, 2022.8, 1456.1, 0978.8, 1261.1, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000077, -00009,    -00335, -00051, 008160,    -00017, -00027, -00009,    001068278688, 000023434043, 000048735811, -00093690006,     0.2472,  0.2123,  0.9261,    -0.0062, -0.0402,  0.9976,     0.0072,  0.0045,  0.0024,    -0.004227, -0.009635,  0.007302,     0.3741,  0.9274,     0.8980, -0.0477,  0.0055, -0.4374,    -0.0038,  0.0751,  0.0387, -0.0043,    -0.0236, -0.0156, -0.9049,     0.0114,  0.0142, -0.0049,    
 476.160, 708848516, 005147542,  0.515, _,    2010.6, 2023.9, 1476.2, 0978.6, 1261.1, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000086, -00002,    -00864, 000233, 008177,    000005, 000013, -00002,    001068274107, 000023456562, 000048796514, -00093704999,     0.2865,  0.1620,  0.9659,     0.0284, -0.1048,  0.9996,    -0.0035, -0.0013,  0.0005,    -0.004171, -0.009622,  0.007286,     0.3500,  0.9367,     0.8980, -0.0483,  0.0057, -0.4372,    -0.0076, -0.0669,  0.0201,  0.0220,    -0.0225, -0.0143, -0.9051,     0.0007,  0.0083, -0.0068,    
 476.170, 718848391, 005138459,  0.514, _,    2010.6, 2023.9, 1492.8, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000081, -00009,    -00519, -00006, 008196,    -00023, -00021, -00022,    001068273901, 000023291651, 000048695797, -00093800834,     0.2472,  0.1899,  0.9261,    -0.0007, -0.0627,  1.0019,     0.0056,  0.0061,  0.0059,    -0.004220, -0.009657,  0.007283,     0.3586,  0.9335,     0.8981, -0.0475,  0.0059, -0.4372,    -0.0013,  0.0823,  0.0175,  0.0021,    -0.0239, -0.0145, -0.9047,     0.0098,  0.0158, -0.0014,    
 476.180, 728848516, 005133542,  0.513, _,    2010.6, 2024.1, 1492.8, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000082, -00003,    -00955, 000302, 008148,    000011, 000022, -00001,    001068268864, 000023321266, 000048734903, -00093830521,     0.2528,  0.1844,  0.9602,     0.0368, -0.1159,  0.9962,    -0.0059, -0.0029,  0.0003,    -0.004160, -0.009650,  0.007277,     0.3476,  0.9377,     0.8981, -0.0482,  0.0062, -0.4372,    -0.0025, -0.0704,  0.0275,  0.0045,    -0.0226, -0.0135, -0.9048,    -0.0017,  0.0067, -0.0070,    
 476.190, 738847975, 005134875,  0.513, _,    2010.6, 2024.1, 1500.0, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000078, -00008,    -00472, 000081, 008190,    -00003, -00007, -00015,    001068267243, 000023262963, 000048674856, -00093894595,     0.2416,  0.2067,  0.9318,     0.0099, -0.0570,  1.0012,     0.0019,  0.0008,  0.0040,    -0.004218, -0.009668,  0.007282,     0.3669,  0.9303,     0.8981, -0.0474,  0.0061, -0.4373,     0.0005,  0.0794, -0.0082, -0.0084,    -0.0241, -0.0136, -0.9047,     0.0061,  0.0105, -0.0033,    
 476.200, 748848141, 005139000,  0.514, _,    2010.8, 2024.1, 1500.0, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000080, -00008,    -00714, 000295, 008095,    000003, 000003, -00006,    001068258977, 000023301783, 000048728670, -00093951082,     0.2640,  0.1955,  0.9318,     0.0359, -0.0865,  0.9898,    -0.0008, -0.0008,  0.0016,    -0.004213, -0.009609,  0.007271,     0.3700,  0.9290,     0.8981, -0.0478,  0.0055, -0.4371,    -0.0051, -0.0337, -0.0592,  0.0182,    -0.0226, -0.0131, -0.9049,     0.0034,  0.0088, -0.0057,    
 476.210, 758848225, 005135000,  0.513, _,    2010.6, 2023.9, 1500.2, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000084, -00009,    -00626, -00007, 008189,    000006, 000001, -00007,    001068261517, 000023244202, 000048664849, -00093969548,     0.2584,  0.1732,  0.9261,    -0.0009, -0.0757,  1.0011,    -0.0003, -0.0016,  0.0019,    -0.004190, -0.009659,  0.007250,     0.3522,  0.9359,     0.8982, -0.0477,  0.0062, -0.4370,    -0.0100,  0.0059,  0.0720,  0.0260,    -0.0227, -0.0144, -0.9045,     0.0039,  0.0081, -0.0054,    
 476.220, 768848141, 005137250,  0.514, _,    2010.6, 2023.9, 1500.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000080, 000000,    -00775, 000278, 008111,    -00017, -00014, -00001,    001068260026, 000023213939, 000048695540, -00093978087,     0.2640,  0.1955,  0.9773,     0.0339, -0.0939,  0.9917,     0.0037,  0.0045,  0.0003,    -0.004174, -0.009601,  0.007242,     0.3573,  0.9340,     0.8982, -0.0481,  0.0057, -0.4369,    -0.0018, -0.0428, -0.0507,  0.0117,    -0.0233, -0.0130, -0.9042,     0.0079,  0.0141, -0.0070,    
 476.230, 778849933, 005141375,  0.514, _,    2010.8, 2023.9, 1500.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000080, -00008,    -00711, 000130, 008256,    000015, 000018, -00002,    001068259421, 000023162871, 000048652838, -00094019662,     0.2528,  0.1955,  0.9318,     0.0158, -0.0861,  1.0091,    -0.0048, -0.0040,  0.0005,    -0.004218, -0.009642,  0.007236,     0.3639,  0.9315,     0.8983, -0.0474,  0.0060, -0.4369,    -0.0007,  0.0730,  0.0243,  0.0036,    -0.0236, -0.0143, -0.9039,    -0.0006,  0.0056, -0.0067,    
 476.240, 788848641, 005142167,  0.514, _,    2010.8, 2024.1, 1500.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000084, -00009,    -00485, 000150, 008110,    -00018, -00030, -00008,    001068257912, 000023115789, 000048627666, -00094061416,     0.2584,  0.1732,  0.9261,     0.0183, -0.0585,  0.9916,     0.0080,  0.0048,  0.0021,    -0.004252, -0.009651,  0.007203,     0.3528,  0.9357,     0.8984, -0.0469,  0.0060, -0.4365,    -0.0216,  0.0543, -0.0026,  0.0535,    -0.0225, -0.0132, -0.9039,     0.0122,  0.0144, -0.0051,    
 476.250, 798852433, 005134208,  0.513, _,    2010.8, 2024.1, 1500.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000086, -00009,    -00792, 000315, 008226,    000019, 000025, -00006,    001068255188, 000023114188, 000048617687, -00094097890,     0.2753,  0.1620,  0.9261,     0.0384, -0.0960,  1.0055,    -0.0067, -0.0051,  0.0016,    -0.004217, -0.009605,  0.007188,     0.3551,  0.9348,     0.8985, -0.0475,  0.0057, -0.4364,    -0.0055, -0.0636, -0.0302,  0.0217,    -0.0216, -0.0128, -0.9032,    -0.0024,  0.0045, -0.0056,    
 476.260, 808848183, 005137708,  0.514, _,    2010.6, 2023.9, 1500.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000080, -00005,    -00452, 000040, 008207,    -00027, -00035, -00008,    001068257507, 000022997410, 000048546912, -00094136718,     0.2528,  0.1955,  0.9489,     0.0049, -0.0545,  1.0032,     0.0093,  0.0072,  0.0021,    -0.004269, -0.009636,  0.007186,     0.3583,  0.9336,     0.8985, -0.0467,  0.0058, -0.4364,    -0.0032,  0.0849,  0.0115,  0.0005,    -0.0225, -0.0139, -0.9028,     0.0136,  0.0168, -0.0051,    
 476.270, 818848100, 005134750,  0.513, _,    2010.6, 2024.1, 1500.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000076, -00005,    -00923, 000318, 008113,    000017, 000031, 000001,    001068255214, 000023018312, 000048581176, -00094139949,     0.2640,  0.2179,  0.9489,     0.0387, -0.1120,  0.9919,    -0.0083, -0.0045, -0.0003,    -0.004256, -0.009578,  0.007192,     0.3794,  0.9252,     0.8985, -0.0472,  0.0052, -0.4365,     0.0085, -0.0467, -0.0552, -0.0139,    -0.0210, -0.0129, -0.9029,    -0.0040,  0.0051, -0.0075,    
 476.280, 828848225, 005153625,  0.515, _,    2010.8, 2024.1, 1500.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000085, -00003,    -00468, -00007, 008230,    -00009, -00022, -00001,    001068257618, 000022922608, 000048509978, -00094172736,     0.2809,  0.1676,  0.9602,    -0.0009, -0.0565,  1.0060,     0.0059,  0.0024,  0.0003,    -0.004232, -0.009616,  0.007163,     0.3510,  0.9364,     0.8986, -0.0472,  0.0058, -0.4362,    -0.0171,  0.0018,  0.0605,  0.0428,    -0.0214, -0.0143, -0.9030,     0.0101,  0.0120, -0.0069,    
