timeG, dur, perc, X, rGx1, rGy1, rGz1, 
 0004.033203, 000976,  0.976, _,    -00038, 000079, -00024,    
 0004.033203, 000976,  0.976, _,    -00036, 000077, -00025,    
 0004.035156, 000977,  0.977, _,    -00036, 000076, -00028,    
 0004.035156, 000976,  0.976, _,    -00034, 000071, -00031,    
 0004.037109, 000976,  0.976, _,    -00033, 000070, -00032,    
 0004.037109, 000975,  0.975, _,    -00034, 000071, -00034,    
 0004.039062, 000976,  0.976, _,    -00032, 000071, -00033,    
 0004.039062, 000978,  0.978, _,    -00027, 000072, -00033,    
 0004.041016, 000977,  0.977, _,    -00026, 000071, -00033,    
 0004.041016, 000975,  0.975, _,    -00030, 000069, -00033,    
 0004.042969, 000976,  0.976, _,    -00038, 000068, -00036,    
 0004.042969, 000975,  0.975, _,    -00040, 000072, -00037,    
 0004.044922, 000975,  0.975, _,    -00036, 000079, -00039,    
 0004.044922, 000975,  0.975, _,    -00034, 000081, -00039,    
 0004.046875, 000975,  0.975, _,    -00032, 000082, -00035,    
 0004.046875, 000977,  0.977, _,    -00034, 000081, -00031,    
 0004.048828, 000975,  0.975, _,    -00037, 000078, -00029,    
 0004.048828, 000978,  0.978, _,    -00038, 000079, -00030,    
 0004.050781, 000977,  0.977, _,    -00037, 000081, -00030,    
 0004.050781, 000976,  0.976, _,    -00033, 000083, -00032,    
 0004.052734, 000976,  0.976, _,    -00032, 000080, -00036,    
 0004.052734, 000976,  0.976, _,    -00032, 000075, -00040,    
 0004.054688, 000975,  0.975, _,    -00031, 000072, -00039,    
 0004.054688, 000975,  0.975, _,    -00032, 000072, -00038,    
 0004.056641, 000975,  0.975, _,    -00031, 000074, -00037,    
 0004.056641, 000976,  0.976, _,    -00033, 000075, -00034,    
 0004.058594, 000975,  0.975, _,    -00034, 000078, -00035,    
 0004.058594, 000981,  0.981, _,    -00034, 000083, -00039,    
 0004.060547, 000976,  0.976, _,    -00032, 000084, -00041,    
 0004.060547, 000975,  0.975, _,    -00028, 000080, -00040,    
 0004.062500, 000977,  0.977, _,    -00027, 000076, -00038,    
 0004.062500, 000976,  0.976, _,    -00032, 000074, -00037,    
 0004.064453, 000975,  0.975, _,    -00037, 000077, -00036,    
 0004.064453, 000975,  0.975, _,    -00040, 000079, -00035,    
 0004.066406, 000976,  0.976, _,    -00036, 000079, -00034,    
 0004.066406, 000976,  0.976, _,    -00035, 000074, -00034,    
 0004.068359, 000976,  0.976, _,    -00035, 000072, -00033,    
 0004.068359, 000978,  0.978, _,    -00036, 000079, -00032,    
 0004.070312, 000977,  0.977, _,    -00036, 000078, -00030,    
 0004.070312, 000977,  0.977, _,    -00039, 000071, -00030,    
 0004.072266, 000977,  0.977, _,    -00045, 000069, -00028,    
 0004.072266, 000976,  0.976, _,    -00046, 000070, -00027,    
 0004.074219, 000976,  0.976, _,    -00043, 000073, -00029,    
 0004.074219, 000977,  0.977, _,    -00044, 000076, -00031,    
 0004.076172, 000978,  0.978, _,    -00041, 000073, -00032,    
 0004.078125, 000977,  0.977, _,    -00037, 000070, -00033,    
 0004.078125, 000978,  0.978, _,    -00034, 000070, -00037,    
 0004.080078, 000981,  0.981, _,    -00031, 000071, -00042,    
 0004.080078, 000989,  0.989, _,    -00031, 000074, -00041,    
 0004.082031, 000979,  0.979, _,    -00030, 000079, -00035,    
 0004.082031, 000979,  0.979, _,    -00032, 000082, -00031,    
 0004.083984, 000977,  0.977, _,    -00033, 000083, -00028,    
 0004.083984, 000976,  0.976, _,    -00034, 000082, -00030,    
 0004.085938, 000977,  0.977, _,    -00034, 000083, -00036,    
 0004.085938, 000977,  0.977, _,    -00036, 000084, -00036,    
 0004.087891, 000977,  0.977, _,    -00038, 000081, -00035,    
 0004.087891, 000975,  0.975, _,    -00038, 000080, -00032,    
 0004.089844, 001318,  1.318, X,    -00037, 000078, -00029,    
 0004.089844, 000980,  0.980, _,    -00034, 000080, -00030,    
 0004.091797, 000980,  0.980, _,    -00035, 000077, -00034,    
 0004.091797, 000978,  0.978, _,    -00040, 000074, -00038,    
 0004.093750, 000977,  0.977, _,    -00040, 000073, -00041,    
 0004.093750, 000977,  0.977, _,    -00036, 000071, -00041,    
 0004.095703, 000976,  0.976, _,    -00028, 000074, -00035,    
 0004.095703, 000976,  0.976, _,    -00023, 000080, -00030,    
 0004.097656, 000977,  0.977, _,    -00023, 000081, -00029,    
 0004.097656, 000976,  0.976, _,    -00028, 000079, -00032,    
 0004.099609, 000978,  0.978, _,    -00037, 000076, -00040,    
 0004.101562, 000977,  0.977, _,    -00039, 000071, -00040,    
 0004.101562, 000977,  0.977, _,    -00033, 000070, -00036,    
 0004.103516, 000976,  0.976, _,    -00031, 000072, -00031,    
 0004.103516, 000976,  0.976, _,    -00033, 000079, -00029,    
 0004.105469, 000975,  0.975, _,    -00035, 000081, -00028,    
 0004.105469, 000977,  0.977, _,    -00035, 000079, -00025,    
 0004.107422, 000976,  0.976, _,    -00032, 000075, -00029,    
 0004.107422, 000975,  0.975, _,    -00029, 000069, -00036,    
 0004.109375, 000976,  0.976, _,    -00034, 000069, -00043,    
 0004.109375, 000977,  0.977, _,    -00039, 000075, -00044,    
 0004.111328, 000978,  0.978, _,    -00041, 000077, -00039,    
 0004.111328, 000977,  0.977, _,    -00041, 000077, -00031,    
 0004.113281, 000976,  0.976, _,    -00036, 000078, -00028,    
 0004.113281, 000976,  0.976, _,    -00036, 000075, -00031,    
 0004.115234, 000976,  0.976, _,    -00039, 000070, -00036,    
 0004.115234, 000976,  0.976, _,    -00041, 000069, -00033,    
 0004.117188, 000976,  0.976, _,    -00033, 000073, -00028,    
 0004.117188, 000976,  0.976, _,    -00029, 000077, -00028,    
 0004.119141, 000976,  0.976, _,    -00032, 000077, -00035,    
 0004.119141, 000979,  0.979, _,    -00034, 000078, -00042,    
 0004.121094, 000978,  0.978, _,    -00033, 000076, -00041,    
 0004.121094, 000976,  0.976, _,    -00031, 000073, -00036,    
 0004.123047, 000977,  0.977, _,    -00033, 000075, -00034,    
 0004.123047, 000975,  0.975, _,    -00038, 000078, -00036,    
 0004.125000, 000976,  0.976, _,    -00043, 000078, -00036,    
 0004.125000, 000976,  0.976, _,    -00038, 000081, -00032,    
 0004.126953, 000976,  0.976, _,    -00032, 000084, -00029,    
 0004.126953, 000975,  0.975, _,    -00033, 000077, -00029,    
 0004.128906, 000976,  0.976, _,    -00035, 000071, -00032,    
 0004.128906, 000979,  0.979, _,    -00032, 000072, -00033,    
 0004.130859, 000978,  0.978, _,    -00030, 000077, -00031,    
 0004.130859, 000977,  0.977, _,    -00028, 000081, -00029,    
 0004.132812, 000977,  0.977, _,    -00029, 000079, -00031,    
 0004.132812, 000977,  0.977, _,    -00032, 000078, -00031,    
 0004.134766, 000976,  0.976, _,    -00037, 000077, -00030,    
 0004.134766, 000975,  0.975, _,    -00038, 000076, -00029,    
 0004.136719, 000975,  0.975, _,    -00033, 000075, -00027,    
 0004.136719, 000975,  0.975, _,    -00035, 000076, -00022,    
 0004.138672, 000976,  0.976, _,    -00043, 000080, -00023,    
 0004.138672, 000980,  0.980, _,    -00045, 000082, -00025,    
 0004.140625, 000977,  0.977, _,    -00042, 000082, -00029,    
 0004.140625, 000976,  0.976, _,    -00037, 000080, -00030,    
 0004.142578, 000974,  0.974, _,    -00035, 000074, -00031,    
 0004.144531, 000975,  0.975, _,    -00035, 000074, -00034,    
 0004.144531, 000988,  0.988, _,    -00037, 000080, -00035,    
 0004.146484, 000981,  0.981, _,    -00038, 000083, -00033,    
 0004.146484, 000979,  0.979, _,    -00038, 000078, -00031,    
 0004.148438, 000978,  0.978, _,    -00039, 000070, -00029,    
 0004.148438, 000976,  0.976, _,    -00041, 000066, -00026,    
 0004.150391, 000981,  0.981, _,    -00034, 000073, -00029,    
 0004.150391, 000978,  0.978, _,    -00028, 000083, -00033,    
 0004.152344, 000976,  0.976, _,    -00029, 000086, -00032,    
 0004.152344, 000976,  0.976, _,    -00033, 000080, -00029,    
 0004.154297, 000975,  0.975, _,    -00035, 000075, -00027,    
 0004.154297, 000975,  0.975, _,    -00036, 000071, -00026,    
 0004.156250, 000976,  0.976, _,    -00035, 000078, -00030,    
 0004.156250, 000975,  0.975, _,    -00037, 000084, -00031,    
 0004.158203, 000976,  0.976, _,    -00034, 000077, -00031,    
 0004.158203, 000976,  0.976, _,    -00024, 000067, -00032,    
 0004.160156, 000978,  0.978, _,    -00022, 000065, -00032,    
 0004.160156, 000977,  0.977, _,    -00032, 000071, -00033,    
 0004.162109, 000977,  0.977, _,    -00039, 000078, -00039,    
 0004.162109, 000976,  0.976, _,    -00035, 000080, -00043,    
 0004.164062, 000976,  0.976, _,    -00033, 000075, -00039,    
 0004.164062, 000976,  0.976, _,    -00034, 000065, -00034,    
 0004.166016, 000977,  0.977, _,    -00034, 000063, -00033,    
 0004.166016, 000975,  0.975, _,    -00036, 000071, -00032,    
 0004.167969, 000976,  0.976, _,    -00042, 000076, -00028,    
 0004.167969, 000975,  0.975, _,    -00045, 000070, -00025,    
 0004.169922, 000978,  0.978, _,    -00041, 000064, -00024,    
 0004.169922, 000976,  0.976, _,    -00034, 000067, -00029,    
 0004.171875, 000975,  0.975, _,    -00031, 000074, -00035,    
 0004.171875, 000976,  0.976, _,    -00035, 000075, -00037,    
 0004.173828, 000975,  0.975, _,    -00037, 000074, -00038,    
 0004.173828, 000976,  0.976, _,    -00035, 000074, -00035,    
 0004.175781, 000976,  0.976, _,    -00034, 000078, -00031,    
 0004.175781, 000977,  0.977, _,    -00032, 000075, -00028,    
 0004.177734, 000975,  0.975, _,    -00032, 000071, -00028,    
 0004.177734, 000975,  0.975, _,    -00034, 000074, -00035,    
 0004.179688, 000977,  0.977, _,    -00038, 000077, -00044,    
 0004.179688, 000977,  0.977, _,    -00040, 000076, -00043,    
 0004.181641, 000977,  0.977, _,    -00036, 000075, -00031,    
 0004.181641, 000976,  0.976, _,    -00029, 000074, -00022,    
 0004.183594, 000976,  0.976, _,    -00029, 000077, -00021,    
 0004.185547, 000976,  0.976, _,    -00034, 000079, -00026,    
 0004.185547, 000976,  0.976, _,    -00035, 000081, -00031,    
 0004.187500, 000976,  0.976, _,    -00029, 000083, -00034,    
 0004.187500, 000975,  0.975, _,    -00027, 000084, -00039,    
 0004.189453, 000977,  0.977, _,    -00031, 000083, -00037,    
 0004.189453, 000977,  0.977, _,    -00034, 000079, -00033,    
 0004.191406, 000977,  0.977, _,    -00037, 000078, -00032,    
 0004.191406, 000977,  0.977, _,    -00040, 000075, -00036,    
 0004.193359, 000977,  0.977, _,    -00040, 000073, -00037,    
 0004.193359, 000977,  0.977, _,    -00035, 000074, -00037,    
 0004.195312, 000977,  0.977, _,    -00031, 000071, -00036,    
 0004.195312, 000977,  0.977, _,    -00033, 000070, -00033,    
 0004.197266, 000976,  0.976, _,    -00033, 000073, -00027,    
 0004.197266, 000976,  0.976, _,    -00032, 000076, -00025,    
 0004.199219, 000977,  0.977, _,    -00030, 000075, -00025,    
 0004.199219, 000978,  0.978, _,    -00033, 000071, -00029,    
 0004.201172, 000977,  0.977, _,    -00040, 000065, -00033,    
 0004.201172, 000977,  0.977, _,    -00040, 000065, -00036,    
 0004.203125, 000976,  0.976, _,    -00034, 000071, -00037,    
 0004.203125, 000976,  0.976, _,    -00035, 000080, -00034,    
 0004.205078, 000975,  0.975, _,    -00037, 000086, -00034,    
 0004.205078, 000976,  0.976, _,    -00035, 000087, -00038,    
 0004.207031, 000976,  0.976, _,    -00035, 000082, -00040,    
 0004.207031, 000975,  0.975, _,    -00032, 000078, -00040,    
 0004.208984, 000986,  0.986, _,    -00032, 000074, -00038,    
 0004.208984, 000979,  0.979, _,    -00034, 000070, -00035,    
 0004.210938, 000978,  0.978, _,    -00033, 000071, -00034,    
 0004.210938, 000977,  0.977, _,    -00033, 000075, -00034,    
 0004.212891, 000976,  0.976, _,    -00037, 000079, -00032,    
 0004.212891, 000976,  0.976, _,    -00039, 000077, -00031,    
 0004.214844, 000977,  0.977, _,    -00034, 000071, -00033,    
 0004.214844, 000976,  0.976, _,    -00026, 000073, -00035,    
 0004.216797, 000976,  0.976, _,    -00030, 000075, -00036,    
 0004.216797, 000975,  0.975, _,    -00039, 000079, -00032,    
 0004.218750, 000976,  0.976, _,    -00041, 000085, -00026,    
 0004.218750, 000978,  0.978, _,    -00041, 000087, -00026,    
 0004.220703, 000977,  0.977, _,    -00039, 000084, -00027,    
 0004.220703, 000976,  0.976, _,    -00037, 000085, -00031,    
 0004.222656, 000976,  0.976, _,    -00037, 000084, -00034,    
 0004.222656, 000977,  0.977, _,    -00040, 000079, -00033,    
 0004.224609, 000976,  0.976, _,    -00039, 000071, -00035,    
 0004.224609, 000975,  0.975, _,    -00035, 000072, -00031,    
 0004.226562, 000976,  0.976, _,    -00034, 000075, -00030,    
 0004.228516, 000977,  0.977, _,    -00034, 000075, -00032,    
 0004.228516, 000977,  0.977, _,    -00036, 000075, -00032,    
 0004.230469, 000978,  0.978, _,    -00036, 000070, -00030,    
 0004.230469, 000977,  0.977, _,    -00032, 000074, -00028,    
 0004.232422, 000977,  0.977, _,    -00030, 000079, -00026,    
 0004.232422, 000976,  0.976, _,    -00031, 000082, -00025,    
 0004.234375, 000977,  0.977, _,    -00031, 000082, -00023,    
 0004.234375, 000978,  0.978, _,    -00033, 000081, -00026,    
 0004.236328, 000979,  0.979, _,    -00035, 000080, -00026,    
 0004.236328, 000977,  0.977, _,    -00036, 000082, -00025,    
 0004.238281, 000977,  0.977, _,    -00034, 000080, -00024,    
 0004.238281, 000976,  0.976, _,    -00033, 000081, -00027,    
 0004.240234, 000979,  0.979, _,    -00033, 000080, -00032,    
 0004.240234, 000977,  0.977, _,    -00031, 000080, -00035,    
 0004.242188, 000977,  0.977, _,    -00030, 000077, -00038,    
 0004.242188, 000975,  0.975, _,    -00031, 000075, -00041,    
 0004.244141, 000975,  0.975, _,    -00032, 000078, -00038,    
 0004.244141, 000976,  0.976, _,    -00031, 000082, -00034,    
 0004.246094, 000975,  0.975, _,    -00030, 000083, -00034,    
 0004.246094, 000975,  0.975, _,    -00033, 000084, -00036,    
 0004.248047, 000975,  0.975, _,    -00036, 000087, -00039,    
 0004.248047, 000977,  0.977, _,    -00036, 000084, -00035,    
 0004.250000, 000979,  0.979, _,    -00035, 000079, -00031,    
 0004.250000, 000977,  0.977, _,    -00035, 000074, -00031,    
 0004.251953, 000976,  0.976, _,    -00036, 000075, -00034,    
 0004.251953, 000976,  0.976, _,    -00038, 000073, -00034,    
 0004.253906, 000976,  0.976, _,    -00039, 000076, -00032,    
 0004.253906, 000977,  0.977, _,    -00042, 000083, -00030,    
 0004.255859, 000976,  0.976, _,    -00046, 000083, -00029,    
 0004.255859, 000976,  0.976, _,    -00045, 000077, -00031,    
 0004.257812, 000975,  0.975, _,    -00041, 000078, -00035,    
 0004.257812, 000975,  0.975, _,    -00037, 000080, -00033,    
 0004.259766, 000978,  0.978, _,    -00034, 000079, -00029,    
 0004.259766, 000979,  0.979, _,    -00032, 000076, -00025,    
 0004.261719, 000977,  0.977, _,    -00030, 000074, -00027,    
 0004.261719, 000975,  0.975, _,    -00029, 000075, -00032,    
 0004.263672, 000976,  0.976, _,    -00029, 000079, -00032,    
 0004.263672, 000976,  0.976, _,    -00025, 000078, -00027,    
 0004.265625, 000975,  0.975, _,    -00025, 000073, -00027,    
 0004.265625, 000976,  0.976, _,    -00033, 000071, -00031,    
 0004.267578, 000976,  0.976, _,    -00040, 000072, -00033,    
 0004.267578, 000975,  0.975, _,    -00041, 000075, -00033,    
 0004.269531, 000978,  0.978, _,    -00040, 000077, -00033,    
 0004.271484, 000976,  0.976, _,    -00040, 000076, -00031,    
 0004.271484, 000977,  0.977, _,    -00037, 000075, -00032,    
 0004.273438, 000988,  0.988, _,    -00036, 000074, -00036,    
 0004.273438, 000980,  0.980, _,    -00034, 000075, -00037,    
 0004.275391, 000976,  0.976, _,    -00031, 000074, -00033,    
 0004.275391, 000976,  0.976, _,    -00030, 000072, -00032,    
 0004.277344, 000976,  0.976, _,    -00029, 000071, -00034,    
 0004.277344, 000975,  0.975, _,    -00029, 000078, -00035,    
 0004.279297, 000976,  0.976, _,    -00030, 000085, -00036,    
 0004.279297, 000979,  0.979, _,    -00033, 000083, -00037,    
 0004.281250, 000977,  0.977, _,    -00036, 000076, -00037,    
 0004.281250, 000977,  0.977, _,    -00037, 000071, -00040,    
 0004.283203, 000976,  0.976, _,    -00033, 000071, -00036,    
 0004.283203, 000976,  0.976, _,    -00030, 000074, -00032,    
 0004.285156, 000976,  0.976, _,    -00033, 000077, -00032,    
 0004.285156, 000975,  0.975, _,    -00038, 000082, -00029,    
 0004.287109, 000976,  0.976, _,    -00039, 000083, -00031,    
 0004.287109, 000976,  0.976, _,    -00034, 000080, -00030,    
 0004.289062, 000976,  0.976, _,    -00035, 000069, -00029,    
 0004.289062, 000978,  0.978, _,    -00041, 000067, -00032,    
 0004.291016, 000977,  0.977, _,    -00048, 000072, -00035,    
 0004.291016, 000976,  0.976, _,    -00047, 000076, -00034,    
 0004.292969, 000977,  0.977, _,    -00039, 000077, -00031,    
 0004.292969, 000976,  0.976, _,    -00035, 000079, -00028,    
 0004.294922, 000975,  0.975, _,    -00037, 000076, -00026,    
 0004.294922, 000976,  0.976, _,    -00037, 000072, -00031,    
 0004.296875, 000975,  0.975, _,    -00036, 000074, -00037,    
 0004.296875, 000974,  0.974, _,    -00033, 000079, -00040,    
 0004.298828, 000976,  0.976, _,    -00031, 000076, -00038,    
 0004.298828, 000978,  0.978, _,    -00029, 000075, -00037,    
 0004.300781, 000977,  0.977, _,    -00030, 000082, -00041,    
 0004.300781, 000976,  0.976, _,    -00030, 000085, -00040,    
 0004.302734, 000975,  0.975, _,    -00033, 000079, -00036,    
 0004.302734, 000975,  0.975, _,    -00036, 000071, -00035,    
 0004.304688, 000977,  0.977, _,    -00037, 000069, -00037,    
 0004.304688, 000976,  0.976, _,    -00039, 000071, -00034,    
 0004.306641, 000976,  0.976, _,    -00042, 000074, -00033,    
 0004.306641, 000976,  0.976, _,    -00041, 000073, -00032,    
 0004.308594, 000976,  0.976, _,    -00040, 000067, -00032,    
 0004.308594, 000980,  0.980, _,    -00041, 000067, -00035,    
 0004.310547, 000977,  0.977, _,    -00035, 000072, -00037,    
 0004.312500, 000979,  0.979, _,    -00032, 000072, -00037,    
 0004.312500, 000976,  0.976, _,    -00040, 000074, -00038,    
